track_id,isoa2,peak
1BxfuPKGuaTgP7aM0Bbdwr,Global,2
1BxfuPKGuaTgP7aM0Bbdwr,US,2
1BxfuPKGuaTgP7aM0Bbdwr,PH,1
1BxfuPKGuaTgP7aM0Bbdwr,GB,3
1BxfuPKGuaTgP7aM0Bbdwr,AU,1
1BxfuPKGuaTgP7aM0Bbdwr,CA,3
1BxfuPKGuaTgP7aM0Bbdwr,ID,8
1BxfuPKGuaTgP7aM0Bbdwr,DE,30
1BxfuPKGuaTgP7aM0Bbdwr,BR,55
1BxfuPKGuaTgP7aM0Bbdwr,SG,1
1BxfuPKGuaTgP7aM0Bbdwr,MX,39
1BxfuPKGuaTgP7aM0Bbdwr,MY,6
1BxfuPKGuaTgP7aM0Bbdwr,IE,4
1BxfuPKGuaTgP7aM0Bbdwr,IN,54
1BxfuPKGuaTgP7aM0Bbdwr,NL,12
1BxfuPKGuaTgP7aM0Bbdwr,SE,15
1BxfuPKGuaTgP7aM0Bbdwr,NZ,3
1BxfuPKGuaTgP7aM0Bbdwr,ES,119
1BxfuPKGuaTgP7aM0Bbdwr,TH,12
1BxfuPKGuaTgP7aM0Bbdwr,AR,53
1BxfuPKGuaTgP7aM0Bbdwr,NO,18
1BxfuPKGuaTgP7aM0Bbdwr,TW,3
1BxfuPKGuaTgP7aM0Bbdwr,FR,41
1BxfuPKGuaTgP7aM0Bbdwr,BE,18
1BxfuPKGuaTgP7aM0Bbdwr,DK,27
1BxfuPKGuaTgP7aM0Bbdwr,IT,131
1BxfuPKGuaTgP7aM0Bbdwr,PL,87
1BxfuPKGuaTgP7aM0Bbdwr,JP,26
1BxfuPKGuaTgP7aM0Bbdwr,HK,6
1BxfuPKGuaTgP7aM0Bbdwr,VN,5
1BxfuPKGuaTgP7aM0Bbdwr,PT,35
1BxfuPKGuaTgP7aM0Bbdwr,AT,18
1BxfuPKGuaTgP7aM0Bbdwr,CL,130
1BxfuPKGuaTgP7aM0Bbdwr,CH,16
1BxfuPKGuaTgP7aM0Bbdwr,FI,57
1BxfuPKGuaTgP7aM0Bbdwr,AE,2
1BxfuPKGuaTgP7aM0Bbdwr,PE,96
1BxfuPKGuaTgP7aM0Bbdwr,CZ,54
1BxfuPKGuaTgP7aM0Bbdwr,SA,17
1BxfuPKGuaTgP7aM0Bbdwr,ZA,26
1BxfuPKGuaTgP7aM0Bbdwr,HU,71
1BxfuPKGuaTgP7aM0Bbdwr,TR,130
1BxfuPKGuaTgP7aM0Bbdwr,IL,56
1BxfuPKGuaTgP7aM0Bbdwr,CO,146
1BxfuPKGuaTgP7aM0Bbdwr,CR,110
1BxfuPKGuaTgP7aM0Bbdwr,KR,24
1BxfuPKGuaTgP7aM0Bbdwr,GR,92
1BxfuPKGuaTgP7aM0Bbdwr,RO,105
1BxfuPKGuaTgP7aM0Bbdwr,UY,77
1BxfuPKGuaTgP7aM0Bbdwr,SK,36
1BxfuPKGuaTgP7aM0Bbdwr,SV,88
1BxfuPKGuaTgP7aM0Bbdwr,EE,18
1BxfuPKGuaTgP7aM0Bbdwr,EC,144
1BxfuPKGuaTgP7aM0Bbdwr,PK,81
1BxfuPKGuaTgP7aM0Bbdwr,LT,37
1BxfuPKGuaTgP7aM0Bbdwr,PY,101
1BxfuPKGuaTgP7aM0Bbdwr,LV,13
1BxfuPKGuaTgP7aM0Bbdwr,VE,88
1BxfuPKGuaTgP7aM0Bbdwr,PA,78
1BxfuPKGuaTgP7aM0Bbdwr,HN,92
1BxfuPKGuaTgP7aM0Bbdwr,BG,41
1BxfuPKGuaTgP7aM0Bbdwr,GT,172
1BxfuPKGuaTgP7aM0Bbdwr,IS,24
1BxfuPKGuaTgP7aM0Bbdwr,DO,104
1BxfuPKGuaTgP7aM0Bbdwr,NI,89
1BxfuPKGuaTgP7aM0Bbdwr,LU,13
1BxfuPKGuaTgP7aM0Bbdwr,BO,154
1BxfuPKGuaTgP7aM0Bbdwr,CY,24
1BxfuPKGuaTgP7aM0Bbdwr,EG,82
1BxfuPKGuaTgP7aM0Bbdwr,MT,68
1BxfuPKGuaTgP7aM0Bbdwr,MA,198
1BxfuPKGuaTgP7aM0Bbdwr,KZ,193
0V3wPSX9ygBnCm8psDIegu,Global,1
0V3wPSX9ygBnCm8psDIegu,US,1
0V3wPSX9ygBnCm8psDIegu,PH,1
0V3wPSX9ygBnCm8psDIegu,GB,1
0V3wPSX9ygBnCm8psDIegu,AU,1
0V3wPSX9ygBnCm8psDIegu,CA,1
0V3wPSX9ygBnCm8psDIegu,ID,6
0V3wPSX9ygBnCm8psDIegu,DE,7
0V3wPSX9ygBnCm8psDIegu,BR,10
0V3wPSX9ygBnCm8psDIegu,SG,1
0V3wPSX9ygBnCm8psDIegu,MX,25
0V3wPSX9ygBnCm8psDIegu,MY,1
0V3wPSX9ygBnCm8psDIegu,IE,1
0V3wPSX9ygBnCm8psDIegu,IN,33
0V3wPSX9ygBnCm8psDIegu,NL,8
0V3wPSX9ygBnCm8psDIegu,SE,4
0V3wPSX9ygBnCm8psDIegu,NZ,1
0V3wPSX9ygBnCm8psDIegu,ES,22
0V3wPSX9ygBnCm8psDIegu,TH,6
0V3wPSX9ygBnCm8psDIegu,AR,29
0V3wPSX9ygBnCm8psDIegu,NO,4
0V3wPSX9ygBnCm8psDIegu,TW,1
0V3wPSX9ygBnCm8psDIegu,FR,41
0V3wPSX9ygBnCm8psDIegu,BE,3
0V3wPSX9ygBnCm8psDIegu,DK,10
0V3wPSX9ygBnCm8psDIegu,IT,31
0V3wPSX9ygBnCm8psDIegu,PL,34
0V3wPSX9ygBnCm8psDIegu,JP,67
0V3wPSX9ygBnCm8psDIegu,HK,9
0V3wPSX9ygBnCm8psDIegu,VN,2
0V3wPSX9ygBnCm8psDIegu,PT,2
0V3wPSX9ygBnCm8psDIegu,AT,4
0V3wPSX9ygBnCm8psDIegu,CL,51
0V3wPSX9ygBnCm8psDIegu,CH,4
0V3wPSX9ygBnCm8psDIegu,FI,9
0V3wPSX9ygBnCm8psDIegu,AE,1
0V3wPSX9ygBnCm8psDIegu,PE,44
0V3wPSX9ygBnCm8psDIegu,CZ,7
0V3wPSX9ygBnCm8psDIegu,SA,1
0V3wPSX9ygBnCm8psDIegu,ZA,3
0V3wPSX9ygBnCm8psDIegu,HU,8
0V3wPSX9ygBnCm8psDIegu,TR,73
0V3wPSX9ygBnCm8psDIegu,IL,8
0V3wPSX9ygBnCm8psDIegu,CO,44
0V3wPSX9ygBnCm8psDIegu,CR,19
0V3wPSX9ygBnCm8psDIegu,KR,6
0V3wPSX9ygBnCm8psDIegu,GR,32
0V3wPSX9ygBnCm8psDIegu,RO,8
0V3wPSX9ygBnCm8psDIegu,UY,22
0V3wPSX9ygBnCm8psDIegu,SK,7
0V3wPSX9ygBnCm8psDIegu,SV,25
0V3wPSX9ygBnCm8psDIegu,EE,3
0V3wPSX9ygBnCm8psDIegu,EC,53
0V3wPSX9ygBnCm8psDIegu,PK,5
0V3wPSX9ygBnCm8psDIegu,LT,6
0V3wPSX9ygBnCm8psDIegu,PY,50
0V3wPSX9ygBnCm8psDIegu,LV,3
0V3wPSX9ygBnCm8psDIegu,VE,15
0V3wPSX9ygBnCm8psDIegu,PA,23
0V3wPSX9ygBnCm8psDIegu,HN,21
0V3wPSX9ygBnCm8psDIegu,BG,3
0V3wPSX9ygBnCm8psDIegu,GT,52
0V3wPSX9ygBnCm8psDIegu,IS,6
0V3wPSX9ygBnCm8psDIegu,DO,71
0V3wPSX9ygBnCm8psDIegu,NI,14
0V3wPSX9ygBnCm8psDIegu,LU,5
0V3wPSX9ygBnCm8psDIegu,BO,50
0V3wPSX9ygBnCm8psDIegu,CY,6
0V3wPSX9ygBnCm8psDIegu,EG,29
0V3wPSX9ygBnCm8psDIegu,MA,62
0V3wPSX9ygBnCm8psDIegu,UA,97
0V3wPSX9ygBnCm8psDIegu,KZ,115
0V3wPSX9ygBnCm8psDIegu,NG,148
1u8c2t2Cy7UBoG4ArRcF5g,Global,27
1u8c2t2Cy7UBoG4ArRcF5g,US,34
1u8c2t2Cy7UBoG4ArRcF5g,PH,28
1u8c2t2Cy7UBoG4ArRcF5g,GB,33
1u8c2t2Cy7UBoG4ArRcF5g,AU,10
1u8c2t2Cy7UBoG4ArRcF5g,CA,35
1u8c2t2Cy7UBoG4ArRcF5g,ID,95
1u8c2t2Cy7UBoG4ArRcF5g,DE,144
1u8c2t2Cy7UBoG4ArRcF5g,BR,155
1u8c2t2Cy7UBoG4ArRcF5g,SG,9
1u8c2t2Cy7UBoG4ArRcF5g,MX,76
1u8c2t2Cy7UBoG4ArRcF5g,MY,29
1u8c2t2Cy7UBoG4ArRcF5g,IE,32
1u8c2t2Cy7UBoG4ArRcF5g,IN,69
1u8c2t2Cy7UBoG4ArRcF5g,NL,160
1u8c2t2Cy7UBoG4ArRcF5g,SE,140
1u8c2t2Cy7UBoG4ArRcF5g,NZ,33
1u8c2t2Cy7UBoG4ArRcF5g,TH,58
1u8c2t2Cy7UBoG4ArRcF5g,AR,122
1u8c2t2Cy7UBoG4ArRcF5g,NO,122
1u8c2t2Cy7UBoG4ArRcF5g,TW,95
1u8c2t2Cy7UBoG4ArRcF5g,BE,98
1u8c2t2Cy7UBoG4ArRcF5g,DK,148
1u8c2t2Cy7UBoG4ArRcF5g,PL,162
1u8c2t2Cy7UBoG4ArRcF5g,JP,90
1u8c2t2Cy7UBoG4ArRcF5g,HK,71
1u8c2t2Cy7UBoG4ArRcF5g,VN,51
1u8c2t2Cy7UBoG4ArRcF5g,PT,141
1u8c2t2Cy7UBoG4ArRcF5g,AT,96
1u8c2t2Cy7UBoG4ArRcF5g,CH,141
1u8c2t2Cy7UBoG4ArRcF5g,FI,168
1u8c2t2Cy7UBoG4ArRcF5g,AE,22
1u8c2t2Cy7UBoG4ArRcF5g,PE,128
1u8c2t2Cy7UBoG4ArRcF5g,CZ,176
1u8c2t2Cy7UBoG4ArRcF5g,SA,41
1u8c2t2Cy7UBoG4ArRcF5g,ZA,158
1u8c2t2Cy7UBoG4ArRcF5g,HU,129
1u8c2t2Cy7UBoG4ArRcF5g,IL,128
1u8c2t2Cy7UBoG4ArRcF5g,CR,166
1u8c2t2Cy7UBoG4ArRcF5g,KR,118
1u8c2t2Cy7UBoG4ArRcF5g,UY,160
1u8c2t2Cy7UBoG4ArRcF5g,SK,186
1u8c2t2Cy7UBoG4ArRcF5g,SV,121
1u8c2t2Cy7UBoG4ArRcF5g,EE,124
1u8c2t2Cy7UBoG4ArRcF5g,EC,200
1u8c2t2Cy7UBoG4ArRcF5g,PK,188
1u8c2t2Cy7UBoG4ArRcF5g,PY,177
1u8c2t2Cy7UBoG4ArRcF5g,LV,128
1u8c2t2Cy7UBoG4ArRcF5g,VE,160
1u8c2t2Cy7UBoG4ArRcF5g,PA,162
1u8c2t2Cy7UBoG4ArRcF5g,HN,141
1u8c2t2Cy7UBoG4ArRcF5g,BG,156
1u8c2t2Cy7UBoG4ArRcF5g,GT,166
1u8c2t2Cy7UBoG4ArRcF5g,IS,116
1u8c2t2Cy7UBoG4ArRcF5g,NI,112
1u8c2t2Cy7UBoG4ArRcF5g,LU,96
1u8c2t2Cy7UBoG4ArRcF5g,BO,171
1u8c2t2Cy7UBoG4ArRcF5g,CY,121
4R2kfaDFhslZEMJqAFNpdd,Global,1
4R2kfaDFhslZEMJqAFNpdd,US,1
4R2kfaDFhslZEMJqAFNpdd,PH,1
4R2kfaDFhslZEMJqAFNpdd,GB,4
4R2kfaDFhslZEMJqAFNpdd,AU,1
4R2kfaDFhslZEMJqAFNpdd,CA,1
4R2kfaDFhslZEMJqAFNpdd,ID,18
4R2kfaDFhslZEMJqAFNpdd,DE,76
4R2kfaDFhslZEMJqAFNpdd,BR,27
4R2kfaDFhslZEMJqAFNpdd,SG,2
4R2kfaDFhslZEMJqAFNpdd,MX,66
4R2kfaDFhslZEMJqAFNpdd,MY,3
4R2kfaDFhslZEMJqAFNpdd,IE,6
4R2kfaDFhslZEMJqAFNpdd,IN,9
4R2kfaDFhslZEMJqAFNpdd,NL,67
4R2kfaDFhslZEMJqAFNpdd,SE,32
4R2kfaDFhslZEMJqAFNpdd,NZ,4
4R2kfaDFhslZEMJqAFNpdd,ES,130
4R2kfaDFhslZEMJqAFNpdd,TH,10
4R2kfaDFhslZEMJqAFNpdd,AR,75
4R2kfaDFhslZEMJqAFNpdd,NO,25
4R2kfaDFhslZEMJqAFNpdd,TW,6
4R2kfaDFhslZEMJqAFNpdd,FR,169
4R2kfaDFhslZEMJqAFNpdd,BE,42
4R2kfaDFhslZEMJqAFNpdd,DK,20
4R2kfaDFhslZEMJqAFNpdd,IT,181
4R2kfaDFhslZEMJqAFNpdd,PL,91
4R2kfaDFhslZEMJqAFNpdd,JP,95
4R2kfaDFhslZEMJqAFNpdd,HK,1
4R2kfaDFhslZEMJqAFNpdd,VN,4
4R2kfaDFhslZEMJqAFNpdd,PT,34
4R2kfaDFhslZEMJqAFNpdd,AT,55
4R2kfaDFhslZEMJqAFNpdd,CL,130
4R2kfaDFhslZEMJqAFNpdd,CH,54
4R2kfaDFhslZEMJqAFNpdd,FI,39
4R2kfaDFhslZEMJqAFNpdd,AE,3
4R2kfaDFhslZEMJqAFNpdd,PE,152
4R2kfaDFhslZEMJqAFNpdd,CZ,29
4R2kfaDFhslZEMJqAFNpdd,SA,37
4R2kfaDFhslZEMJqAFNpdd,ZA,3
4R2kfaDFhslZEMJqAFNpdd,HU,28
4R2kfaDFhslZEMJqAFNpdd,TR,102
4R2kfaDFhslZEMJqAFNpdd,IL,41
4R2kfaDFhslZEMJqAFNpdd,CO,74
4R2kfaDFhslZEMJqAFNpdd,CR,63
4R2kfaDFhslZEMJqAFNpdd,KR,125
4R2kfaDFhslZEMJqAFNpdd,GR,72
4R2kfaDFhslZEMJqAFNpdd,RO,40
4R2kfaDFhslZEMJqAFNpdd,UY,55
4R2kfaDFhslZEMJqAFNpdd,SK,37
4R2kfaDFhslZEMJqAFNpdd,SV,55
4R2kfaDFhslZEMJqAFNpdd,EE,15
4R2kfaDFhslZEMJqAFNpdd,EC,158
4R2kfaDFhslZEMJqAFNpdd,LT,16
4R2kfaDFhslZEMJqAFNpdd,PY,95
4R2kfaDFhslZEMJqAFNpdd,LV,20
4R2kfaDFhslZEMJqAFNpdd,VE,174
4R2kfaDFhslZEMJqAFNpdd,PA,84
4R2kfaDFhslZEMJqAFNpdd,HN,57
4R2kfaDFhslZEMJqAFNpdd,BG,22
4R2kfaDFhslZEMJqAFNpdd,GT,99
4R2kfaDFhslZEMJqAFNpdd,IS,48
4R2kfaDFhslZEMJqAFNpdd,DO,99
4R2kfaDFhslZEMJqAFNpdd,NI,50
4R2kfaDFhslZEMJqAFNpdd,LU,32
4R2kfaDFhslZEMJqAFNpdd,BO,133
4R2kfaDFhslZEMJqAFNpdd,CY,21
4R2kfaDFhslZEMJqAFNpdd,EG,36
4R2kfaDFhslZEMJqAFNpdd,MA,101
4R2kfaDFhslZEMJqAFNpdd,RU,42
4R2kfaDFhslZEMJqAFNpdd,UA,41
1dGr1c8CrMLDpV6mPbImSI,Global,2
1dGr1c8CrMLDpV6mPbImSI,US,1
1dGr1c8CrMLDpV6mPbImSI,PH,1
1dGr1c8CrMLDpV6mPbImSI,GB,16
1dGr1c8CrMLDpV6mPbImSI,AU,3
1dGr1c8CrMLDpV6mPbImSI,CA,2
1dGr1c8CrMLDpV6mPbImSI,ID,14
1dGr1c8CrMLDpV6mPbImSI,DE,68
1dGr1c8CrMLDpV6mPbImSI,BR,51
1dGr1c8CrMLDpV6mPbImSI,SG,2
1dGr1c8CrMLDpV6mPbImSI,MX,47
1dGr1c8CrMLDpV6mPbImSI,MY,2
1dGr1c8CrMLDpV6mPbImSI,IE,13
1dGr1c8CrMLDpV6mPbImSI,IN,9
1dGr1c8CrMLDpV6mPbImSI,NL,88
1dGr1c8CrMLDpV6mPbImSI,SE,36
1dGr1c8CrMLDpV6mPbImSI,NZ,3
1dGr1c8CrMLDpV6mPbImSI,ES,122
1dGr1c8CrMLDpV6mPbImSI,TH,11
1dGr1c8CrMLDpV6mPbImSI,AR,92
1dGr1c8CrMLDpV6mPbImSI,NO,48
1dGr1c8CrMLDpV6mPbImSI,TW,2
1dGr1c8CrMLDpV6mPbImSI,FR,160
1dGr1c8CrMLDpV6mPbImSI,BE,48
1dGr1c8CrMLDpV6mPbImSI,DK,87
1dGr1c8CrMLDpV6mPbImSI,IT,176
1dGr1c8CrMLDpV6mPbImSI,PL,76
1dGr1c8CrMLDpV6mPbImSI,JP,23
1dGr1c8CrMLDpV6mPbImSI,HK,2
1dGr1c8CrMLDpV6mPbImSI,VN,2
1dGr1c8CrMLDpV6mPbImSI,PT,51
1dGr1c8CrMLDpV6mPbImSI,AT,53
1dGr1c8CrMLDpV6mPbImSI,CL,162
1dGr1c8CrMLDpV6mPbImSI,CH,58
1dGr1c8CrMLDpV6mPbImSI,FI,79
1dGr1c8CrMLDpV6mPbImSI,AE,6
1dGr1c8CrMLDpV6mPbImSI,PE,132
1dGr1c8CrMLDpV6mPbImSI,CZ,13
1dGr1c8CrMLDpV6mPbImSI,SA,33
1dGr1c8CrMLDpV6mPbImSI,ZA,4
1dGr1c8CrMLDpV6mPbImSI,HU,20
1dGr1c8CrMLDpV6mPbImSI,TR,142
1dGr1c8CrMLDpV6mPbImSI,IL,46
1dGr1c8CrMLDpV6mPbImSI,CO,82
1dGr1c8CrMLDpV6mPbImSI,CR,56
1dGr1c8CrMLDpV6mPbImSI,KR,147
1dGr1c8CrMLDpV6mPbImSI,GR,51
1dGr1c8CrMLDpV6mPbImSI,RO,14
1dGr1c8CrMLDpV6mPbImSI,UY,70
1dGr1c8CrMLDpV6mPbImSI,SK,16
1dGr1c8CrMLDpV6mPbImSI,SV,45
1dGr1c8CrMLDpV6mPbImSI,EE,15
1dGr1c8CrMLDpV6mPbImSI,EC,127
1dGr1c8CrMLDpV6mPbImSI,LT,13
1dGr1c8CrMLDpV6mPbImSI,PY,108
1dGr1c8CrMLDpV6mPbImSI,LV,12
1dGr1c8CrMLDpV6mPbImSI,VE,196
1dGr1c8CrMLDpV6mPbImSI,PA,90
1dGr1c8CrMLDpV6mPbImSI,HN,54
1dGr1c8CrMLDpV6mPbImSI,BG,12
1dGr1c8CrMLDpV6mPbImSI,GT,68
1dGr1c8CrMLDpV6mPbImSI,IS,59
1dGr1c8CrMLDpV6mPbImSI,DO,132
1dGr1c8CrMLDpV6mPbImSI,NI,50
1dGr1c8CrMLDpV6mPbImSI,LU,24
1dGr1c8CrMLDpV6mPbImSI,BO,111
1dGr1c8CrMLDpV6mPbImSI,CY,26
1dGr1c8CrMLDpV6mPbImSI,EG,20
1dGr1c8CrMLDpV6mPbImSI,MT,12
1dGr1c8CrMLDpV6mPbImSI,MA,51
1R0a2iXumgCiFb7HEZ7gUE,Global,71
1R0a2iXumgCiFb7HEZ7gUE,US,49
1R0a2iXumgCiFb7HEZ7gUE,PH,51
1R0a2iXumgCiFb7HEZ7gUE,GB,38
1R0a2iXumgCiFb7HEZ7gUE,AU,13
1R0a2iXumgCiFb7HEZ7gUE,CA,46
1R0a2iXumgCiFb7HEZ7gUE,DE,81
1R0a2iXumgCiFb7HEZ7gUE,BR,171
1R0a2iXumgCiFb7HEZ7gUE,SG,14
1R0a2iXumgCiFb7HEZ7gUE,MY,133
1R0a2iXumgCiFb7HEZ7gUE,IE,27
1R0a2iXumgCiFb7HEZ7gUE,NL,106
1R0a2iXumgCiFb7HEZ7gUE,SE,91
1R0a2iXumgCiFb7HEZ7gUE,NZ,36
1R0a2iXumgCiFb7HEZ7gUE,TH,175
1R0a2iXumgCiFb7HEZ7gUE,AR,139
1R0a2iXumgCiFb7HEZ7gUE,NO,17
1R0a2iXumgCiFb7HEZ7gUE,BE,62
1R0a2iXumgCiFb7HEZ7gUE,DK,79
1R0a2iXumgCiFb7HEZ7gUE,PL,116
1R0a2iXumgCiFb7HEZ7gUE,HK,197
1R0a2iXumgCiFb7HEZ7gUE,PT,180
1R0a2iXumgCiFb7HEZ7gUE,AT,38
1R0a2iXumgCiFb7HEZ7gUE,CH,80
1R0a2iXumgCiFb7HEZ7gUE,FI,67
1R0a2iXumgCiFb7HEZ7gUE,AE,71
1R0a2iXumgCiFb7HEZ7gUE,CZ,32
1R0a2iXumgCiFb7HEZ7gUE,SA,56
1R0a2iXumgCiFb7HEZ7gUE,ZA,146
1R0a2iXumgCiFb7HEZ7gUE,HU,32
1R0a2iXumgCiFb7HEZ7gUE,IL,163
1R0a2iXumgCiFb7HEZ7gUE,GR,158
1R0a2iXumgCiFb7HEZ7gUE,RO,88
1R0a2iXumgCiFb7HEZ7gUE,UY,154
1R0a2iXumgCiFb7HEZ7gUE,SK,50
1R0a2iXumgCiFb7HEZ7gUE,EE,28
1R0a2iXumgCiFb7HEZ7gUE,LT,56
1R0a2iXumgCiFb7HEZ7gUE,LV,25
1R0a2iXumgCiFb7HEZ7gUE,BG,26
1R0a2iXumgCiFb7HEZ7gUE,IS,132
1R0a2iXumgCiFb7HEZ7gUE,LU,78
1R0a2iXumgCiFb7HEZ7gUE,CY,111
1R0a2iXumgCiFb7HEZ7gUE,KZ,164
3hUxzQpSfdDqwM3ZTFQY0K,Global,11
3hUxzQpSfdDqwM3ZTFQY0K,US,6
3hUxzQpSfdDqwM3ZTFQY0K,PH,6
3hUxzQpSfdDqwM3ZTFQY0K,GB,22
3hUxzQpSfdDqwM3ZTFQY0K,AU,13
3hUxzQpSfdDqwM3ZTFQY0K,CA,15
3hUxzQpSfdDqwM3ZTFQY0K,ID,22
3hUxzQpSfdDqwM3ZTFQY0K,DE,136
3hUxzQpSfdDqwM3ZTFQY0K,BR,94
3hUxzQpSfdDqwM3ZTFQY0K,SG,12
3hUxzQpSfdDqwM3ZTFQY0K,MX,162
3hUxzQpSfdDqwM3ZTFQY0K,MY,19
3hUxzQpSfdDqwM3ZTFQY0K,IE,18
3hUxzQpSfdDqwM3ZTFQY0K,IN,86
3hUxzQpSfdDqwM3ZTFQY0K,NL,179
3hUxzQpSfdDqwM3ZTFQY0K,SE,142
3hUxzQpSfdDqwM3ZTFQY0K,NZ,18
3hUxzQpSfdDqwM3ZTFQY0K,ES,94
3hUxzQpSfdDqwM3ZTFQY0K,TH,88
3hUxzQpSfdDqwM3ZTFQY0K,AR,163
3hUxzQpSfdDqwM3ZTFQY0K,NO,89
3hUxzQpSfdDqwM3ZTFQY0K,TW,78
3hUxzQpSfdDqwM3ZTFQY0K,BE,113
3hUxzQpSfdDqwM3ZTFQY0K,DK,103
3hUxzQpSfdDqwM3ZTFQY0K,PL,66
3hUxzQpSfdDqwM3ZTFQY0K,HK,11
3hUxzQpSfdDqwM3ZTFQY0K,VN,31
3hUxzQpSfdDqwM3ZTFQY0K,PT,110
3hUxzQpSfdDqwM3ZTFQY0K,AT,159
3hUxzQpSfdDqwM3ZTFQY0K,CL,74
3hUxzQpSfdDqwM3ZTFQY0K,CH,150
3hUxzQpSfdDqwM3ZTFQY0K,FI,164
3hUxzQpSfdDqwM3ZTFQY0K,AE,32
3hUxzQpSfdDqwM3ZTFQY0K,PE,191
3hUxzQpSfdDqwM3ZTFQY0K,CZ,132
3hUxzQpSfdDqwM3ZTFQY0K,SA,21
3hUxzQpSfdDqwM3ZTFQY0K,ZA,33
3hUxzQpSfdDqwM3ZTFQY0K,HU,160
3hUxzQpSfdDqwM3ZTFQY0K,TR,178
3hUxzQpSfdDqwM3ZTFQY0K,IL,108
3hUxzQpSfdDqwM3ZTFQY0K,CO,76
3hUxzQpSfdDqwM3ZTFQY0K,CR,179
3hUxzQpSfdDqwM3ZTFQY0K,GR,101
3hUxzQpSfdDqwM3ZTFQY0K,RO,57
3hUxzQpSfdDqwM3ZTFQY0K,UY,128
3hUxzQpSfdDqwM3ZTFQY0K,SK,90
3hUxzQpSfdDqwM3ZTFQY0K,SV,134
3hUxzQpSfdDqwM3ZTFQY0K,EE,52
3hUxzQpSfdDqwM3ZTFQY0K,EC,53
3hUxzQpSfdDqwM3ZTFQY0K,PK,136
3hUxzQpSfdDqwM3ZTFQY0K,LT,178
3hUxzQpSfdDqwM3ZTFQY0K,PY,53
3hUxzQpSfdDqwM3ZTFQY0K,LV,119
3hUxzQpSfdDqwM3ZTFQY0K,VE,146
3hUxzQpSfdDqwM3ZTFQY0K,PA,49
3hUxzQpSfdDqwM3ZTFQY0K,HN,149
3hUxzQpSfdDqwM3ZTFQY0K,BG,107
3hUxzQpSfdDqwM3ZTFQY0K,GT,91
3hUxzQpSfdDqwM3ZTFQY0K,IS,176
3hUxzQpSfdDqwM3ZTFQY0K,DO,117
3hUxzQpSfdDqwM3ZTFQY0K,NI,126
3hUxzQpSfdDqwM3ZTFQY0K,LU,170
3hUxzQpSfdDqwM3ZTFQY0K,BO,89
3hUxzQpSfdDqwM3ZTFQY0K,CY,146
3hUxzQpSfdDqwM3ZTFQY0K,EG,152
3hUxzQpSfdDqwM3ZTFQY0K,RU,183
3NdDpSvN911VPGivFlV5d0,Global,2
3NdDpSvN911VPGivFlV5d0,US,3
3NdDpSvN911VPGivFlV5d0,PH,4
3NdDpSvN911VPGivFlV5d0,GB,7
3NdDpSvN911VPGivFlV5d0,AU,2
3NdDpSvN911VPGivFlV5d0,CA,2
3NdDpSvN911VPGivFlV5d0,ID,4
3NdDpSvN911VPGivFlV5d0,DE,2
3NdDpSvN911VPGivFlV5d0,BR,10
3NdDpSvN911VPGivFlV5d0,SG,2
3NdDpSvN911VPGivFlV5d0,MX,15
3NdDpSvN911VPGivFlV5d0,MY,2
3NdDpSvN911VPGivFlV5d0,IE,5
3NdDpSvN911VPGivFlV5d0,IN,44
3NdDpSvN911VPGivFlV5d0,NL,6
3NdDpSvN911VPGivFlV5d0,SE,1
3NdDpSvN911VPGivFlV5d0,NZ,3
3NdDpSvN911VPGivFlV5d0,ES,7
3NdDpSvN911VPGivFlV5d0,TH,92
3NdDpSvN911VPGivFlV5d0,AR,26
3NdDpSvN911VPGivFlV5d0,NO,2
3NdDpSvN911VPGivFlV5d0,TW,2
3NdDpSvN911VPGivFlV5d0,FR,2
3NdDpSvN911VPGivFlV5d0,BE,2
3NdDpSvN911VPGivFlV5d0,DK,2
3NdDpSvN911VPGivFlV5d0,IT,5
3NdDpSvN911VPGivFlV5d0,PL,2
3NdDpSvN911VPGivFlV5d0,JP,76
3NdDpSvN911VPGivFlV5d0,HK,2
3NdDpSvN911VPGivFlV5d0,VN,71
3NdDpSvN911VPGivFlV5d0,PT,2
3NdDpSvN911VPGivFlV5d0,AT,2
3NdDpSvN911VPGivFlV5d0,CL,49
3NdDpSvN911VPGivFlV5d0,CH,2
3NdDpSvN911VPGivFlV5d0,FI,6
3NdDpSvN911VPGivFlV5d0,AE,156
3NdDpSvN911VPGivFlV5d0,PE,38
3NdDpSvN911VPGivFlV5d0,CZ,2
3NdDpSvN911VPGivFlV5d0,ZA,181
3NdDpSvN911VPGivFlV5d0,HU,2
3NdDpSvN911VPGivFlV5d0,TR,5
3NdDpSvN911VPGivFlV5d0,CO,11
3NdDpSvN911VPGivFlV5d0,CR,9
3NdDpSvN911VPGivFlV5d0,GR,2
3NdDpSvN911VPGivFlV5d0,RO,185
3NdDpSvN911VPGivFlV5d0,UY,25
3NdDpSvN911VPGivFlV5d0,SK,2
3NdDpSvN911VPGivFlV5d0,SV,8
3NdDpSvN911VPGivFlV5d0,EE,2
3NdDpSvN911VPGivFlV5d0,EC,16
3NdDpSvN911VPGivFlV5d0,LT,2
3NdDpSvN911VPGivFlV5d0,PY,18
3NdDpSvN911VPGivFlV5d0,LV,2
3NdDpSvN911VPGivFlV5d0,PA,9
3NdDpSvN911VPGivFlV5d0,HN,8
