song_urls,song_ids,song_streams,song_daily
https://open.spotify.com/track/0fAbfDiuQiUwV7FUcFfRGY,0fAbfDiuQiUwV7FUcFfRGY,49749352,11164
https://open.spotify.com/track/5GPwN5iZ9ZMSXAkppj4Uvv,5GPwN5iZ9ZMSXAkppj4Uvv,49549728,12167
https://open.spotify.com/track/30Y4CV7A6YqtQtTTo7Ue4j,30Y4CV7A6YqtQtTTo7Ue4j,49236690,258502
https://open.spotify.com/track/6dTA6y0C2ReQklntzZl8l3,6dTA6y0C2ReQklntzZl8l3,49126743,254758
https://open.spotify.com/track/7wjbSn8QHsxqKXU5M0jXGM,7wjbSn8QHsxqKXU5M0jXGM,48036154,5940
https://open.spotify.com/track/4s8BIKx4Zh6ryAEz8RTlaU,4s8BIKx4Zh6ryAEz8RTlaU,47574369,248060
https://open.spotify.com/track/4e3ZNTAV6PCrdYMUrUlMpQ,4e3ZNTAV6PCrdYMUrUlMpQ,47158568,232843
https://open.spotify.com/track/4ABYxlb92WBIjHu7TIKmml,4ABYxlb92WBIjHu7TIKmml,46805873,219974
https://open.spotify.com/track/34V9RiEPe8MNdU32qJsJa1,34V9RiEPe8MNdU32qJsJa1,46661722,49012
https://open.spotify.com/track/4WXzzCof26KJLTK5kK53dS,4WXzzCof26KJLTK5kK53dS,46517712,11844
https://open.spotify.com/track/0zo975x58DlXbZllWvfYhg,0zo975x58DlXbZllWvfYhg,46280474,224442
https://open.spotify.com/track/0DMVrlMUn01M0IcpDbwgu7,0DMVrlMUn01M0IcpDbwgu7,45827950,53170
https://open.spotify.com/track/0k0vFacOHNuArLWMiH60p7,0k0vFacOHNuArLWMiH60p7,44568052,49983
https://open.spotify.com/track/0HmCuN0Z3OX1Qrz43FLOPL,0HmCuN0Z3OX1Qrz43FLOPL,43949507,9700
https://open.spotify.com/track/1HCdems7PQZRj42QDWLA0A,1HCdems7PQZRj42QDWLA0A,43821573,215619
https://open.spotify.com/track/4qUijfYU8EoIWiY6oSyrgT,4qUijfYU8EoIWiY6oSyrgT,43214078,46439
https://open.spotify.com/track/7vBlnGdfOLzVEqiOQQxeU8,7vBlnGdfOLzVEqiOQQxeU8,42933764,18425
https://open.spotify.com/track/0tQ9vBYpldCuikPsbgOVKA,0tQ9vBYpldCuikPsbgOVKA,42593512,51532
https://open.spotify.com/track/3m4mW6nG5V94FkGBE1YvRG,3m4mW6nG5V94FkGBE1YvRG,42395856,6356
https://open.spotify.com/track/2m3ObD945KvpE5y9A1eUWm,2m3ObD945KvpE5y9A1eUWm,42158120,53948
https://open.spotify.com/track/0q6vsjvnCIWrtwRckCV7y0,0q6vsjvnCIWrtwRckCV7y0,41985323,142843
https://open.spotify.com/track/2D1BGzlocoxwNBBf2nMwMk,2D1BGzlocoxwNBBf2nMwMk,41981962,6892
https://open.spotify.com/track/0vvt4IZOMkRug195S4MUq0,0vvt4IZOMkRug195S4MUq0,41255553,12826
https://open.spotify.com/track/0JIdBrXGSJXS72zjF9ss9u,0JIdBrXGSJXS72zjF9ss9u,41095436,40902
https://open.spotify.com/track/2JoJrsEV15OzbijS47lids,2JoJrsEV15OzbijS47lids,41049986,47462
https://open.spotify.com/track/5jAIouBES8LWMiriuNq170,5jAIouBES8LWMiriuNq170,41047685,47005
https://open.spotify.com/track/5hiqtrACtMJkNpaNHj0n9Z,5hiqtrACtMJkNpaNHj0n9Z,40789973,7507
https://open.spotify.com/track/01QdEx6kFr78ZejhQtWR5m,01QdEx6kFr78ZejhQtWR5m,40251471,43005
https://open.spotify.com/track/6ON9UuIq49xXY9GPmHIYRp,6ON9UuIq49xXY9GPmHIYRp,40141367,46729
https://open.spotify.com/track/4tMzIAFTFdqGBQLdfbPces,4tMzIAFTFdqGBQLdfbPces,39673468,196056
https://open.spotify.com/track/59KOoHFcw5XfICnO57holu,59KOoHFcw5XfICnO57holu,38794988,192353
https://open.spotify.com/track/5qD1xj5lXOaX1ZDpVKZeF3,5qD1xj5lXOaX1ZDpVKZeF3,38443155,5963
https://open.spotify.com/track/645Exr2lJIO45Guht3qyIa,645Exr2lJIO45Guht3qyIa,38064319,61056
https://open.spotify.com/track/2Sy2oGjP5RYB4cLVoDU0Gz,2Sy2oGjP5RYB4cLVoDU0Gz,37759250,24010
https://open.spotify.com/track/3esA216TyLHEkNiBCeCmcg,3esA216TyLHEkNiBCeCmcg,37248327,11088
https://open.spotify.com/track/1n3b9Eekoy3S9ZSZ5DmTW1,1n3b9Eekoy3S9ZSZ5DmTW1,36876539,52678
https://open.spotify.com/track/2QrQCMel6v2JiLxqrg4p2O,2QrQCMel6v2JiLxqrg4p2O,35860481,35450
https://open.spotify.com/track/7N015NTIWGjQDddHUdHPoO,7N015NTIWGjQDddHUdHPoO,35367859,43791
https://open.spotify.com/track/3ExweHKZF9B752DPQByRVT,3ExweHKZF9B752DPQByRVT,34823283,37421
https://open.spotify.com/track/7an1exwMnfYRcdVQm0yDev,7an1exwMnfYRcdVQm0yDev,34201667,34019
https://open.spotify.com/track/7nWui6jiMM2m9qFmET1Mtj,7nWui6jiMM2m9qFmET1Mtj,34018483,39519
https://open.spotify.com/track/2hmafYGj1CXYKIYcMnX4lj,2hmafYGj1CXYKIYcMnX4lj,33491482,33365
https://open.spotify.com/track/73OX8GdpOeGzKC6OvGSbsv,73OX8GdpOeGzKC6OvGSbsv,33038424,32758
https://open.spotify.com/track/0UAdDYrkCvVQftaKpL6q5f,0UAdDYrkCvVQftaKpL6q5f,31923846,42921
https://open.spotify.com/track/3oF7Or7T35yhQbGxbCGvRX,3oF7Or7T35yhQbGxbCGvRX,31817103,33037
https://open.spotify.com/track/1n2wszmJyVkw6FHqyLnQsY,1n2wszmJyVkw6FHqyLnQsY,31576815,34571
https://open.spotify.com/track/2EFZ9emtKWEglWUQGEQ3P9,2EFZ9emtKWEglWUQGEQ3P9,31536448,141036
https://open.spotify.com/track/1Fj0T1XKuhRu7EZzJ7NJIK,1Fj0T1XKuhRu7EZzJ7NJIK,31516792,33886
https://open.spotify.com/track/5AsmAjBSSQjRPWgAYIp8tm,5AsmAjBSSQjRPWgAYIp8tm,31138252,3733
https://open.spotify.com/track/6Q237Ts37YGYRIi5Vy5lVX,6Q237Ts37YGYRIi5Vy5lVX,31001672,108006
https://open.spotify.com/track/5RaBeejGtdPEszYEKYECs2,5RaBeejGtdPEszYEKYECs2,30117659,28799
https://open.spotify.com/track/3rnI1UCyGJvUTVvT97VQr5,3rnI1UCyGJvUTVvT97VQr5,29647124,7353
https://open.spotify.com/track/1P5QpwOgXJuoVTm3CWbnLY,1P5QpwOgXJuoVTm3CWbnLY,29556927,8207
https://open.spotify.com/track/2Ta5c5Z6DvM8GX0U1polSo,2Ta5c5Z6DvM8GX0U1polSo,29329848,25680
https://open.spotify.com/track/3yNJkriPzWjkkDAWHIAVUq,3yNJkriPzWjkkDAWHIAVUq,28890929,127608
https://open.spotify.com/track/51A8eKvvZz9uydvIZ7xRSV,51A8eKvvZz9uydvIZ7xRSV,28433781,30496
https://open.spotify.com/track/5OOd01o2YS1QFwdpVLds3r,5OOd01o2YS1QFwdpVLds3r,28317909,25501
https://open.spotify.com/track/2ZoOmCSgj0ypVAmGd1ve4y,2ZoOmCSgj0ypVAmGd1ve4y,28213316,24519
https://open.spotify.com/track/12nBPF4Rh4XLFJV0YLN7uj,12nBPF4Rh4XLFJV0YLN7uj,27392823,107800
https://open.spotify.com/track/4pJi1rVt9GNegU9kywjg4z,4pJi1rVt9GNegU9kywjg4z,27032535,23748
https://open.spotify.com/track/6INztpNwOTlfSKTuPo0HOP,6INztpNwOTlfSKTuPo0HOP,26479628,109201
https://open.spotify.com/track/6K0CJLVXqbGMeJSmJ4ENKK,6K0CJLVXqbGMeJSmJ4ENKK,26349937,27808
https://open.spotify.com/track/46HGgtwmmuEB8mvDCyjyAc,46HGgtwmmuEB8mvDCyjyAc,26024298,4703
https://open.spotify.com/track/1yACRKAwlXWhXXFUSkvzhD,1yACRKAwlXWhXXFUSkvzhD,25427048,7088
https://open.spotify.com/track/2R7C9dDqv1UPycvepBFziA,2R7C9dDqv1UPycvepBFziA,24424417,5569
https://open.spotify.com/track/5zytSTR2g0I9psX2Z12ex6,5zytSTR2g0I9psX2Z12ex6,24116212,5483
https://open.spotify.com/track/0gPmM1WtVRg3uENW3o8bfx,0gPmM1WtVRg3uENW3o8bfx,23713373,52407
https://open.spotify.com/track/4evLyY5Ue1Wesc61t2KXAU,4evLyY5Ue1Wesc61t2KXAU,23344136,88234
https://open.spotify.com/track/2QA3IixpRcKyOdG7XDzRgv,2QA3IixpRcKyOdG7XDzRgv,23290099,24785
https://open.spotify.com/track/5G9AVKld9q7DCrmoY42raf,5G9AVKld9q7DCrmoY42raf,23154309,3182
https://open.spotify.com/track/1Ygm9KdH3wbzDekO8JgxcW,1Ygm9KdH3wbzDekO8JgxcW,22658627,10474
https://open.spotify.com/track/6cf6rLb8qcklvJv90W6HCW,6cf6rLb8qcklvJv90W6HCW,22323929,3190
https://open.spotify.com/track/62rlxI6g2PNaWsHoiRryto,62rlxI6g2PNaWsHoiRryto,22264468,8240
https://open.spotify.com/track/2d3d9xZutJjmUpntiyHt3F,2d3d9xZutJjmUpntiyHt3F,22139401,31557
https://open.spotify.com/track/2IprIjGNRlj3TfqUWCAo0C,2IprIjGNRlj3TfqUWCAo0C,22099791,9765
https://open.spotify.com/track/2IZ00ed83ygPIiacYScWUE,2IZ00ed83ygPIiacYScWUE,21231203,5822
https://open.spotify.com/track/1spLfUJxtyVyiKKTegQ2r4,1spLfUJxtyVyiKKTegQ2r4,20241752,21294
https://open.spotify.com/track/2msvOEbkK50foYf9BMXr2X,2msvOEbkK50foYf9BMXr2X,19190541,21191
https://open.spotify.com/track/7ryS0xBZNYjQqql34GCkDp,7ryS0xBZNYjQqql34GCkDp,19019509,24289
https://open.spotify.com/track/7FKbTRXXIWVFQmPH8zGfU0,7FKbTRXXIWVFQmPH8zGfU0,18953776,7669
https://open.spotify.com/track/5KxZfCXXmVvKhPo8hQz2pS,5KxZfCXXmVvKhPo8hQz2pS,18512762,29793
https://open.spotify.com/track/2oWpe2L8ypC080BxpDVuTY,2oWpe2L8ypC080BxpDVuTY,17973180,39875
https://open.spotify.com/track/3tGq7hWDCtrnL83y5OGual,3tGq7hWDCtrnL83y5OGual,17755594,10073
https://open.spotify.com/track/3EPgWM1zfTSzEc0z4AwWTM,3EPgWM1zfTSzEc0z4AwWTM,17441913,23565
https://open.spotify.com/track/4mqgn90sCeVSYqcoftTQTd,4mqgn90sCeVSYqcoftTQTd,17026846,2456
https://open.spotify.com/track/05kJkr80XEaZeN8kxyQoFp,05kJkr80XEaZeN8kxyQoFp,16659979,36850
https://open.spotify.com/track/7BT9K9BDqq6HI2oWH5UMZQ,7BT9K9BDqq6HI2oWH5UMZQ,16133856,2023
https://open.spotify.com/track/4MGexoZc12lqE0hYkq9YYx,4MGexoZc12lqE0hYkq9YYx,16077030,19506
https://open.spotify.com/track/5mdNyCS7ttVcAyVYOIFEjs,5mdNyCS7ttVcAyVYOIFEjs,15895860,22987
https://open.spotify.com/track/4pl5zcqCv4vc3cB7M4MZ6f,4pl5zcqCv4vc3cB7M4MZ6f,15749235,4140
https://open.spotify.com/track/16M9Rxid0nXhVmme7lzVwN,16M9Rxid0nXhVmme7lzVwN,15141950,21591
https://open.spotify.com/track/2evEoQAhIMaa9PfjTT5skG,2evEoQAhIMaa9PfjTT5skG,15122408,8183
https://open.spotify.com/track/1gaLZjPrDnHQWJds2Jg4KT,1gaLZjPrDnHQWJds2Jg4KT,14487508,22035
https://open.spotify.com/track/7Bjf96uNizpvXLvNyOJpst,7Bjf96uNizpvXLvNyOJpst,14388342,6104
https://open.spotify.com/track/0xvsgzM8AtBtRHZm5rav8A,0xvsgzM8AtBtRHZm5rav8A,14024847,3973
https://open.spotify.com/track/0RFCHlNuTeUHIB36VuVbOL,0RFCHlNuTeUHIB36VuVbOL,13162065,36994
https://open.spotify.com/track/08J4bMHbILkwSIhbtrcvjN,08J4bMHbILkwSIhbtrcvjN,13128765,17127
https://open.spotify.com/track/14Bljc3pOOG0xQX3wqhLN9,14Bljc3pOOG0xQX3wqhLN9,12981756,3484
https://open.spotify.com/track/2RM02ladxD5mgdrlAwh3h9,2RM02ladxD5mgdrlAwh3h9,12976218,2254
https://open.spotify.com/track/2yceD2hx5HhOLgkm1CITCi,2yceD2hx5HhOLgkm1CITCi,12372301,16748
https://open.spotify.com/track/77p4fRpoeiZMtUy3P9kN21,77p4fRpoeiZMtUy3P9kN21,12231054,6608
https://open.spotify.com/track/6C0H8ts9M6deezz0yYR6LK,6C0H8ts9M6deezz0yYR6LK,12021867,17210
https://open.spotify.com/track/77d7q9TNbsIDmRTDPkPv3L,77d7q9TNbsIDmRTDPkPv3L,11598427,12586
https://open.spotify.com/track/06FXaDDdg0BzXl15cthMS5,06FXaDDdg0BzXl15cthMS5,11431480,1592
https://open.spotify.com/track/560uQyz3p5G9WdnMX39xc6,560uQyz3p5G9WdnMX39xc6,11125457,16388
https://open.spotify.com/track/6mqyTq948oap5AkyTsd6XF,6mqyTq948oap5AkyTsd6XF,10982889,15083
https://open.spotify.com/track/0BSmbCIY36iw04azzJ3S0S,0BSmbCIY36iw04azzJ3S0S,10323732,6886
https://open.spotify.com/track/1IsquhJFJ0qcFZI7FeAEuN,1IsquhJFJ0qcFZI7FeAEuN,10312421,7870
https://open.spotify.com/track/28tIMaewZuGR8urkvFhQyA,28tIMaewZuGR8urkvFhQyA,10053847,13139
https://open.spotify.com/track/7wo2UNeQBowm28hfAJsEMz,7wo2UNeQBowm28hfAJsEMz,9970751,9305
https://open.spotify.com/track/1u4HUiREUR6vX1W1RYG2Tm,1u4HUiREUR6vX1W1RYG2Tm,9938020,13732
https://open.spotify.com/track/4cOWq0cVsKjxaQpRMbDoH1,4cOWq0cVsKjxaQpRMbDoH1,9812677,13143
https://open.spotify.com/track/5KByGq0JijSSDcy0qzuINs,5KByGq0JijSSDcy0qzuINs,9353850,12222
https://open.spotify.com/track/1mh5dObNoOvCfHmXnhvDEK,1mh5dObNoOvCfHmXnhvDEK,9210739,12953
https://open.spotify.com/track/06zIBqLC9ZRm5i0iMf0kHI,06zIBqLC9ZRm5i0iMf0kHI,9070940,7293
https://open.spotify.com/track/3RNDw7yywLNyawDKV99hTx,3RNDw7yywLNyawDKV99hTx,8901648,2849
https://open.spotify.com/track/0QTBsdoJhamY3Aid3fOsOd,0QTBsdoJhamY3Aid3fOsOd,8709090,11422
https://open.spotify.com/track/5VDHMi7own9vDZjiwDES1e,5VDHMi7own9vDZjiwDES1e,8695588,10548
https://open.spotify.com/track/6F67FNdOBNMFzxdj1CQ5pL,6F67FNdOBNMFzxdj1CQ5pL,8687785,19324
https://open.spotify.com/track/1hm4V38egkiHOgxTUpu0zg,1hm4V38egkiHOgxTUpu0zg,8530681,5334
https://open.spotify.com/track/2fgiBCtbWo8pijF6M7pN1i,2fgiBCtbWo8pijF6M7pN1i,8182521,10297
https://open.spotify.com/track/4lD3RXyvHpJsM3BhIEC4aA,4lD3RXyvHpJsM3BhIEC4aA,8143992,8860
https://open.spotify.com/track/1aBJNc2thaKyh5THWzIqHX,1aBJNc2thaKyh5THWzIqHX,8068921,3523
https://open.spotify.com/track/12xIjI9A9UlB6zEc7kyZ06,12xIjI9A9UlB6zEc7kyZ06,7882429,6432
https://open.spotify.com/track/4YHHz3VIXgNDGdoL9xC1tx,4YHHz3VIXgNDGdoL9xC1tx,7790045,10131
https://open.spotify.com/track/04xrhDrQ2WOW8GLwu7kbc0,04xrhDrQ2WOW8GLwu7kbc0,7737821,9955
https://open.spotify.com/track/71IScwIe7bcIlpnlkbKVQw,71IScwIe7bcIlpnlkbKVQw,7489485,3441
https://open.spotify.com/track/6KF9xd2hBLuexrmBX4vUWD,6KF9xd2hBLuexrmBX4vUWD,7329931,3654
https://open.spotify.com/track/4yyKppX85ZkmlGOC2toBZA,4yyKppX85ZkmlGOC2toBZA,7247128,9278
https://open.spotify.com/track/3lm4L3pPL32PFy74dR17OR,3lm4L3pPL32PFy74dR17OR,6839338,4066
https://open.spotify.com/track/5F7hpFKLmWgMHGxQuwssuv,5F7hpFKLmWgMHGxQuwssuv,6619835,7487
https://open.spotify.com/track/6SYwJcqaltK2WFRmD1unUV,6SYwJcqaltK2WFRmD1unUV,6331982,4297
https://open.spotify.com/track/7mFiEij8AXPUZB7aKLbUlQ,7mFiEij8AXPUZB7aKLbUlQ,6248002,2633
https://open.spotify.com/track/72GIZuUXo14oyrS0si3Rgc,72GIZuUXo14oyrS0si3Rgc,6247862,2975
https://open.spotify.com/track/7yndkPYP6YQQLBpPsizDfh,7yndkPYP6YQQLBpPsizDfh,6219603,2695
https://open.spotify.com/track/0Nw8hv79MLJa1yjtsEgz08,0Nw8hv79MLJa1yjtsEgz08,6059657,2628
https://open.spotify.com/track/68QyrSzpnoU04AAhE5z8lj,68QyrSzpnoU04AAhE5z8lj,5909096,2412
https://open.spotify.com/track/4DbI1rr4IQ2bc8nejy9ttd,4DbI1rr4IQ2bc8nejy9ttd,5803893,2912
https://open.spotify.com/track/6505MLhnqTDDg4tjoUz2Wp,6505MLhnqTDDg4tjoUz2Wp,5683156,3557
https://open.spotify.com/track/4KB3zBArZ1rHRExilzycaV,4KB3zBArZ1rHRExilzycaV,5667671,4433
https://open.spotify.com/track/36a08nLG1xazGaaVKK0vv7,36a08nLG1xazGaaVKK0vv7,5643811,6066
https://open.spotify.com/track/5fOV54t6mMYv3H9CsnvU81,5fOV54t6mMYv3H9CsnvU81,5522739,6427
https://open.spotify.com/track/4JQm7ebhsrt10wmrP6AfXL,4JQm7ebhsrt10wmrP6AfXL,5492752,6389
https://open.spotify.com/track/5Ct2PYPUSogyWvbV40k9Bf,5Ct2PYPUSogyWvbV40k9Bf,5443192,1059
https://open.spotify.com/track/5QkzyLUb4ggojNDp8G2OxX,5QkzyLUb4ggojNDp8G2OxX,5432376,3085
https://open.spotify.com/track/3QFB14MOUf3imlyISNmrbT,3QFB14MOUf3imlyISNmrbT,5346214,2845
https://open.spotify.com/track/6hH37tyeRdyan1mAppmVor,6hH37tyeRdyan1mAppmVor,5315396,2695
https://open.spotify.com/track/4YrpqEBNuz7IMsZtUP6bNQ,4YrpqEBNuz7IMsZtUP6bNQ,5165463,11711
https://open.spotify.com/track/6znB7YZhMJT2B83zfbiyLq,6znB7YZhMJT2B83zfbiyLq,5145541,3052
https://open.spotify.com/track/0xUHUmWSil967FF5yqDHqi,0xUHUmWSil967FF5yqDHqi,5099607,3673
https://open.spotify.com/track/1g09DZjQ7yBommCT6POY2n,1g09DZjQ7yBommCT6POY2n,4946518,2786
https://open.spotify.com/track/7r7j12XctfJqZWXsy1Zq9L,7r7j12XctfJqZWXsy1Zq9L,4937509,2776
https://open.spotify.com/track/31JVjy3XWnh6C2zf4kLCXN,31JVjy3XWnh6C2zf4kLCXN,4748617,2653
https://open.spotify.com/track/0yisH8r0f3Mkq34kjzUlCV,0yisH8r0f3Mkq34kjzUlCV,4476885,4520
https://open.spotify.com/track/7GZ3KDorsc1yWndEtzGTjf,7GZ3KDorsc1yWndEtzGTjf,4241384,2133
https://open.spotify.com/track/4TtyvyI42C0KFnbDZvNC8Y,4TtyvyI42C0KFnbDZvNC8Y,4199320,4720
https://open.spotify.com/track/7JKwboSAWRHJI5U1XGTqS3,7JKwboSAWRHJI5U1XGTqS3,4015991,3242
https://open.spotify.com/track/1cJkUN5LAotktryx2nPCr7,1cJkUN5LAotktryx2nPCr7,3900956,2534
https://open.spotify.com/track/5lA0yK8S5tP3xoaRMCp4Ug,5lA0yK8S5tP3xoaRMCp4Ug,3812525,1207
https://open.spotify.com/track/5zOKuItOTZhRCGtPrDYmlj,5zOKuItOTZhRCGtPrDYmlj,2959940,2120
https://open.spotify.com/track/4XiypEn8iKbeP1TbTqdfk5,4XiypEn8iKbeP1TbTqdfk5,2210756,4403
https://open.spotify.com/track/7kjSmkSo15pHlkb0mOQtfj,7kjSmkSo15pHlkb0mOQtfj,2018905,5024
https://open.spotify.com/track/4VbErhGDMTnvPAnt5z70DL,4VbErhGDMTnvPAnt5z70DL,1858931,970
https://open.spotify.com/track/4RBKAqJ3qyvvriDG0s9IJ3,4RBKAqJ3qyvvriDG0s9IJ3,1851208,1435
https://open.spotify.com/track/2ziekbazMdLS2Gtdo78RID,2ziekbazMdLS2Gtdo78RID,1440208,888
https://open.spotify.com/track/0ThxqUZ9PwS6n0UT5i1XH6,0ThxqUZ9PwS6n0UT5i1XH6,1396218,3390
https://open.spotify.com/track/4aBW31cmkA7BLColUsMEeZ,4aBW31cmkA7BLColUsMEeZ,1315139,2204
https://open.spotify.com/track/4i0M7glXqIIRKPwbLtpExi,4i0M7glXqIIRKPwbLtpExi,1303470,206
https://open.spotify.com/track/5g7RMU3cV7zXWH244BLe7G,5g7RMU3cV7zXWH244BLe7G,912051,1184
https://open.spotify.com/track/5a9hUL6ZuiagZhazwrtwHF,5a9hUL6ZuiagZhazwrtwHF,600937,705
https://open.spotify.com/track/4DjevQhsPWULcondN4mRh5,4DjevQhsPWULcondN4mRh5,599374,715
https://open.spotify.com/track/7EvU9pRoJ9Xs7anx0P7tEc,7EvU9pRoJ9Xs7anx0P7tEc,575017,668
https://open.spotify.com/track/6N6V2v89hS4N9ossON5f9R,6N6V2v89hS4N9ossON5f9R,551308,325
https://open.spotify.com/track/4MbHDiHQjhmoVAV75G04Ql,4MbHDiHQjhmoVAV75G04Ql,550141,743
https://open.spotify.com/track/5JtXBqKLdfzwedmlUjjqAm,5JtXBqKLdfzwedmlUjjqAm,500221,590
https://open.spotify.com/track/4twNUyTpLMPWokYmCdFDCH,4twNUyTpLMPWokYmCdFDCH,468538,394
https://open.spotify.com/track/1Qicm51crXMvUuH4SMjobT,1Qicm51crXMvUuH4SMjobT,457691,673
https://open.spotify.com/track/7Ae2hYOcJmLbGCYIA3M1VM,7Ae2hYOcJmLbGCYIA3M1VM,444924,307
https://open.spotify.com/track/1zz0XSmHCFd57ne04UAp38,1zz0XSmHCFd57ne04UAp38,432775,599
https://open.spotify.com/track/1yVVoBDzSkFkZRWtq9x3u1,1yVVoBDzSkFkZRWtq9x3u1,427887,208
https://open.spotify.com/track/69o9kr9UexjzeZDE8yD8dQ,69o9kr9UexjzeZDE8yD8dQ,425768,492
https://open.spotify.com/track/5Iadj8IBPrt634WW0yGPRI,5Iadj8IBPrt634WW0yGPRI,417845,188
https://open.spotify.com/track/4omftH10jc82Sj8VJ395C7,4omftH10jc82Sj8VJ395C7,357763,313
https://open.spotify.com/track/2hecdut2HWM5JMHqLTWThq,2hecdut2HWM5JMHqLTWThq,343341,245
https://open.spotify.com/track/7bdyzcQ0onk60hfsxDCd2X,7bdyzcQ0onk60hfsxDCd2X,333761,203
https://open.spotify.com/track/0kfTOGpi5eZCBxcRF5LFIh,0kfTOGpi5eZCBxcRF5LFIh,329671,271
https://open.spotify.com/track/2rLYkfJSgTPtOTLjYEdozL,2rLYkfJSgTPtOTLjYEdozL,325975,183
https://open.spotify.com/track/2vTjAIZbfW7W8NGBOZ5rK5,2vTjAIZbfW7W8NGBOZ5rK5,324594,217
https://open.spotify.com/track/3cAHqw3B2deaHRXV9WrYAA,3cAHqw3B2deaHRXV9WrYAA,322469,289
https://open.spotify.com/track/7HbZuazpPbDDMkb8Tmvxq0,7HbZuazpPbDDMkb8Tmvxq0,317758,217
https://open.spotify.com/track/4sFwzqXqNcNV3cTyTybq0M,4sFwzqXqNcNV3cTyTybq0M,316069,204
https://open.spotify.com/track/1wePVBS4L6xhCvVUItPAZQ,1wePVBS4L6xhCvVUItPAZQ,308170,179
https://open.spotify.com/track/3lD0QBGaxvoc9WBDnGHFUi,3lD0QBGaxvoc9WBDnGHFUi,305199,187
https://open.spotify.com/track/1BXM0X5BxyUUOLEf9Rv6uZ,1BXM0X5BxyUUOLEf9Rv6uZ,302138,188
https://open.spotify.com/track/1VPHQriwOsy5aGHLwwZyho,1VPHQriwOsy5aGHLwwZyho,300718,241
https://open.spotify.com/track/2GZNZLMvT3gjCEPd6NNvvQ,2GZNZLMvT3gjCEPd6NNvvQ,297887,212
https://open.spotify.com/track/64FIHbthA4RhBv6fL6DGBO,64FIHbthA4RhBv6fL6DGBO,293973,162
https://open.spotify.com/track/1VW4AEDihVs3BQB6KnTYIY,1VW4AEDihVs3BQB6KnTYIY,291161,198
https://open.spotify.com/track/4WrJR6LJ8MtIxouKHUkTEM,4WrJR6LJ8MtIxouKHUkTEM,289251,165
https://open.spotify.com/track/4CyL8bBbVRYB0ogadF4aUS,4CyL8bBbVRYB0ogadF4aUS,285986,140
https://open.spotify.com/track/4cag67C3v9ToeFivUwDUsE,4cag67C3v9ToeFivUwDUsE,284630,120
https://open.spotify.com/track/2BDqAaVKzQDnoVPZbdp68D,2BDqAaVKzQDnoVPZbdp68D,284621,240
https://open.spotify.com/track/3ZHTwJzCNDFvjLpVQiqpH6,3ZHTwJzCNDFvjLpVQiqpH6,267993,130
https://open.spotify.com/track/7D4bd801muwRfuo5F3KkGk,7D4bd801muwRfuo5F3KkGk,265344,217
https://open.spotify.com/track/5ckUacHVEsmgJI7akKHadD,5ckUacHVEsmgJI7akKHadD,262824,128
https://open.spotify.com/track/7F67ujlSkp8PT7uaDPuOjP,7F67ujlSkp8PT7uaDPuOjP,261067,229
https://open.spotify.com/track/3ZfvKQxJp4zZshiJsRPoD1,3ZfvKQxJp4zZshiJsRPoD1,259257,135
https://open.spotify.com/track/22Zg9JjEgM0JV5HvLXNJAh,22Zg9JjEgM0JV5HvLXNJAh,257557,171
https://open.spotify.com/track/13tYZVTtzLUJTlM7m1ivbi,13tYZVTtzLUJTlM7m1ivbi,252227,95
https://open.spotify.com/track/1SARZTSJ1YeXgImYzpSxef,1SARZTSJ1YeXgImYzpSxef,251563,195
https://open.spotify.com/track/4fiLVxZ0UAsWAzUwGqkZA9,4fiLVxZ0UAsWAzUwGqkZA9,249484,136
https://open.spotify.com/track/5EsfyTD26nlVQ0DtYo16uJ,5EsfyTD26nlVQ0DtYo16uJ,249396,131
https://open.spotify.com/track/5Gz9GFSwHObbmjSRHgTphe,5Gz9GFSwHObbmjSRHgTphe,248532,68
https://open.spotify.com/track/4YugJd2i96PHwaflBauhXi,4YugJd2i96PHwaflBauhXi,247749,153
https://open.spotify.com/track/2ag2oLCwlFIA88hQrLMHzv,2ag2oLCwlFIA88hQrLMHzv,247343,167
https://open.spotify.com/track/0HTZpLa2SjBmuJ6zJ7OqMm,0HTZpLa2SjBmuJ6zJ7OqMm,245256,174
https://open.spotify.com/track/3rMskQgCc54bAQUfE0U4Fw,3rMskQgCc54bAQUfE0U4Fw,243791,172
https://open.spotify.com/track/3JayaISg308IVZhUY0XUXe,3JayaISg308IVZhUY0XUXe,243458,174
https://open.spotify.com/track/4EwrLjUsIF0PINB6sLZj3l,4EwrLjUsIF0PINB6sLZj3l,243384,82
https://open.spotify.com/track/633FwmKmrHWn6sLTL3db72,633FwmKmrHWn6sLTL3db72,241711,179
https://open.spotify.com/track/02DtaJ6ADr4uQJbKEdpxxj,02DtaJ6ADr4uQJbKEdpxxj,236420,161
https://open.spotify.com/track/6bzWVosI1yQkHUrN22cMWE,6bzWVosI1yQkHUrN22cMWE,235226,158
https://open.spotify.com/track/1J22bFnVC6Rmjxby941PDf,1J22bFnVC6Rmjxby941PDf,233771,164
https://open.spotify.com/track/0C5x4DoaPegrWqchk4SuLu,0C5x4DoaPegrWqchk4SuLu,232596,122
https://open.spotify.com/track/2GZI4YxTKT07KaQZAMmz5N,2GZI4YxTKT07KaQZAMmz5N,230707,121
