TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,2444732172,2616595
1p80LdxRV74UKvL8gnD7ky,1897483973,788556
55n9yjI6qqXh5F2mYvUc2y,1713523518,569482
0V3wPSX9ygBnCm8psDIegu,1650127856,917997
1dGr1c8CrMLDpV6mPbImSI,1522373823,1189263
5xTtaWoae3wi06K5WfVUUH,1469874321,724942
4R2kfaDFhslZEMJqAFNpdd,1403912046,1076981
4lIxdJw6W3Fg4vUIYCB0S5,1267732786,544438
3hUxzQpSfdDqwM3ZTFQY0K,1223076104,1471104
1R0a2iXumgCiFb7HEZ7gUE,1203022858,901627
1P17dC1amhFzptugyAO7Il,1200206446,489510
6NFyWDv5CjfwuzoCkw47Xf,1036359346,482307
59HjlYCeBsxdI0fcm3zglw,993310949,321213
6RRNNciQGZEXnqk8SQ9yv5,976517816,373880
1vrd6UOGamcKNGnSHJQlSt,922022277,334527
5enxwA8aAbwZbf5qCHORXi,892337256,535881
0lx2cLdOt3piJbcaXIV74f,888050512,439403
2Rk4JlNc2TPmZe2af99d45,881398701,216525
6FB3v4YcR57y4tXFcdxI1E,872748050,385911
10eBRyImhfqVvkiVEGf0N0,839761503,333230
6YvqWjhGD8mB5QXcbcUKtx,833172988,711474
7KokYm8cMIXCsGVmUvKtqf,826988941,465148
3RauEVgRgj1IuWdJ9fDs70,814314277,523217
4pvb0WLRcMtbPGmtejJJ6y,798305590,435878
2yLa0QULdQr0qAIvVwN6B5,782535142,530752
1K39ty6o1sHwwlZwO6a7wK,782397363,504534
5jQI2r1RdgtuT8S3iG8zFC,745317496,326023
1qrpoAMXodY6895hGKoUpA,726477441,693008
0VE4kBnHJUgtMf0dy6DRmW,701046963,369627
3rWDp9tBPQR9z6U5YyRSK4,690358723,305382
0VwNdo84DaVYLIkbVO86ND,687308723,198160
4y5bvROuBDPr5fuwXbIBZR,679682396,321631
3GCL1PydwsLodcpv0Ll1ch,664897613,233060
0sY6ZUTh4yoctD8VIXz339,649149675,369851
6dODwocEuGzHAavXqTbwHv,626472120,1745634
4D7BCuvgdJlYvlX5WlN54t,625612877,402887
273dCMFseLcVsoSWx59IoE,621517326,208512
1ZY1PqizIl78geGM4xWlEA,621369410,251565
0Jlcvv8IykzHaSmj49uNW8,599718321,285220
3qoftcUZaUOncvIYjFSPdE,569708875,322989
1MgV7FIyNxIG7WzMRJV5HC,538580351,689968
2x0WlnmfG39ZuDmstl9xfX,518210335,205598
3eX0NZfLtGzoLUxPNvRfqm,479645433,229648
4svZDCRz4cJoneBpjpx8DJ,464707983,236785
2NmsngXHeC1GQ9wWrzhOMf,447180892,320700
1wtOxkiel43cVs0Yux5Q4h,445249498,162915
1Iq8oo9XkmmvCQiGOfORiz,444349447,365984
0ZNU020wNYvgW84iljPkPP,440732898,250379
22bPsP2jCgbLUvh82U0Z3M,437640011,238909
1fzAuUVbzlhZ1lJAx9PtY6,433460967,378208
2fPvQfGQEZOKtJ9qXeL4x8,424747915,1545690
1GwMQaZz6Au3QLDbjbMdme,424619142,214406
3pHkh7d0lzM2AldUtz2x37,424007615,241110
1xwAWUI6Dj0WGC3KiUPN0O,421428085,233121
7kt9e9LFSpN1zQtYEl19o1,417958720,276795
214nt20w5wOxJnY462klLw,415045860,306414
3DrjZArsPsoqbLzUZZV1Id,404921887,120593
6ce41JVa6KFaryfmC2bu2W,401406041,122424
1SymEzIT3H8UZfibCs3TYi,401284759,192080
6VsvKPJ4xjVNKpI8VVZ3SV,389050293,234884
6AtZLIzUINvExIUy4QhdjP,386529985,348220
2CYVETnhM9aytqrazYYwrK,386485621,169666
17yraMKqmZIKAv3iaGcoLX,383528030,217401
2Eeur20xVqfUoM3Q7EFPFt,378952459,170606
5kI4eCXXzyuIUXjQra0Cxi,374858540,194047
5YqltLsjdqFtvqE7Nrysvs,368525767,297968
7FmYn9e7KHMXcxqGSj9LjH,365028487,201735
15DeqWWQB4dcEWzJg15VrN,363410876,208826
6oVxXO5oQ4pTpO8RSnkzvv,353193955,243106
3zwMVvkBe2qIKDObWgXw4N,351669519,246084
43rA71bccXFGD4C8GOpIlN,350492253,112621
12M5uqx0ZuwkpLp5rJim1a,350407825,190596
1LLXZFeAHK9R4xUramtUKw,348856219,181270
0PurA4JVJ8YQgSVopY8fn6,333682805,213301
77sMIMlNaSURUAXq5coCxE,331286989,291510
5OndtwLGA9O6XHFcGm2H7r,329559720,50009
3sW3oSbzsfecv9XoUdGs7h,327111025,389625
6KJqZcs9XDgVck7Lg9QOTC,325945942,174181
3yII7UwgLF6K5zW3xad3MP,309369305,244207
1kbEbBdEgQdQeLXCJh28pJ,309270728,715566
0heeNYlwOGuUSe7TgUD27B,308302839,111950
4OAuvHryIVv4kMDNSLuPt6,305238925,185431
2dgFqt3w9xIQRjhPtwNk3D,302104987,139527
5KD6AEm19QnMbfWpfoOHMl,301663691,327005
5BK0uqwY9DNfZ630STAEaq,298815538,130653
71BqAINEnezjQfxE4VuJfq,297584490,323664
3i9UVldZOE0aD0JnyfAZZ0,295562364,76301
2VuqMjgoKaOHNM8HpxtXKx,295105915,162824
0A1JLUlkZkp2EFrosoNQi0,291792106,179357
0wavGRldH0AWyu2zvTz8zb,289647166,148929
2YWtcWi3a83pdEg3Gif4Pd,289310570,129589
3RaT22zZsxVYxxKR7TAaYF,287467699,141111
6rZVy6FIG7lSJQMFXHo12z,286777195,62259
7HuBDWi18s4aJM8UFnNheH,284815209,155202
4txojlesMFQZGWxwz2EeqB,283131717,156450
3Z1kZKYfRC8iRXnYeC5sCJ,279061896,51117
7dW84mWkdWE5a6lFWxJCBG,278358879,119270
3nsfB1vus2qaloUdcBZvDu,277868286,189245
799KrpEbhZp0MHeiA8YK9P,269875289,830271
5kHMfzgLZP95O9NBy0ku4v,266849494,191199
5QVVjX0ZItqlVpEuVCM9Yg,266714737,163345
