TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,3073665820,1352567
1p80LdxRV74UKvL8gnD7ky,2200971063,984448
55n9yjI6qqXh5F2mYvUc2y,1974103594,649235
0V3wPSX9ygBnCm8psDIegu,1900093780,546384
1dGr1c8CrMLDpV6mPbImSI,1865516235,970195
4R2kfaDFhslZEMJqAFNpdd,1766692254,1398094
5xTtaWoae3wi06K5WfVUUH,1719923358,697256
3hUxzQpSfdDqwM3ZTFQY0K,1605948575,1365114
4lIxdJw6W3Fg4vUIYCB0S5,1514822708,1076627
1R0a2iXumgCiFb7HEZ7gUE,1473474945,678752
1P17dC1amhFzptugyAO7Il,1363721563,350603
6NFyWDv5CjfwuzoCkw47Xf,1221586471,582354
59HjlYCeBsxdI0fcm3zglw,1102727979,337399
6RRNNciQGZEXnqk8SQ9yv5,1088585974,255036
5enxwA8aAbwZbf5qCHORXi,1088326514,610080
6YvqWjhGD8mB5QXcbcUKtx,1064230897,664924
1vrd6UOGamcKNGnSHJQlSt,1041273372,393838
2gVhfX2Gy1T9kDuS9azrF7,1023239495,349975
2OzhQlSqBEmt7hmkYxfT6m,1020677271,756045
2o2IVjuqRkR9hJxtPjtAP0,1010491978,478188
4pvb0WLRcMtbPGmtejJJ6y,975631704,727386
1qrpoAMXodY6895hGKoUpA,968222669,809613
7KokYm8cMIXCsGVmUvKtqf,959128200,310374
3RauEVgRgj1IuWdJ9fDs70,955795327,276222
5lg33MHs1BoUtJVClw8ZpI,954552254,328432
2Rk4JlNc2TPmZe2af99d45,950504340,163250
2yLa0QULdQr0qAIvVwN6B5,944684766,430364
1K39ty6o1sHwwlZwO6a7wK,941522286,457057
5jQI2r1RdgtuT8S3iG8zFC,848510063,237556
0VE4kBnHJUgtMf0dy6DRmW,840844046,452526
3rWDp9tBPQR9z6U5YyRSK4,803670514,291790
4y5bvROuBDPr5fuwXbIBZR,786440661,272642
4D7BCuvgdJlYvlX5WlN54t,781201956,488282
1gcyHQpBQ1lfXGdhZmWrHP,771054831,312333
7AEAGTc8cReDqcbPoY9gwo,760358324,242565
3GCL1PydwsLodcpv0Ll1ch,759565769,325429
1MgV7FIyNxIG7WzMRJV5HC,742320817,606563
4q5YezDOIPcoLr8R81x9qy,719615824,522994
0Jlcvv8IykzHaSmj49uNW8,708172882,457369
1ZY1PqizIl78geGM4xWlEA,707511601,208597
273dCMFseLcVsoSWx59IoE,696034403,259516
3qoftcUZaUOncvIYjFSPdE,672092305,235046
1fzAuUVbzlhZ1lJAx9PtY6,606707803,676014
2x0WlnmfG39ZuDmstl9xfX,591545875,186822
3eX0NZfLtGzoLUxPNvRfqm,564325159,218026
2NmsngXHeC1GQ9wWrzhOMf,563518254,301953
1Iq8oo9XkmmvCQiGOfORiz,548463976,201091
4svZDCRz4cJoneBpjpx8DJ,545504016,190556
22bPsP2jCgbLUvh82U0Z3M,535133126,405033
0ZNU020wNYvgW84iljPkPP,532229715,294090
7kt9e9LFSpN1zQtYEl19o1,524048500,316062
1GwMQaZz6Au3QLDbjbMdme,522255750,313404
3pHkh7d0lzM2AldUtz2x37,511945880,247076
214nt20w5wOxJnY462klLw,508767274,210952
1wtOxkiel43cVs0Yux5Q4h,498283979,138978
1xwAWUI6Dj0WGC3KiUPN0O,489538274,129916
0W0iAC1VGlB82PI6elxFYf,481022490,454808
6VsvKPJ4xjVNKpI8VVZ3SV,477595878,301598
1SymEzIT3H8UZfibCs3TYi,476475681,211994
6AtZLIzUINvExIUy4QhdjP,475821551,147409
2F3N9tdombb64aW6VtZOdo,468322148,269118
3DrjZArsPsoqbLzUZZV1Id,464407212,242250
3sW3oSbzsfecv9XoUdGs7h,456112244,346146
17yraMKqmZIKAv3iaGcoLX,455782054,169394
5YqltLsjdqFtvqE7Nrysvs,451142283,151944
3zwMVvkBe2qIKDObWgXw4N,449693063,326588
6oVxXO5oQ4pTpO8RSnkzvv,446258211,561978
2CYVETnhM9aytqrazYYwrK,446205609,157566
2P5gfMtCcKP0CkmgqFMyPg,442352180,120737
2Eeur20xVqfUoM3Q7EFPFt,435000231,159271
5kI4eCXXzyuIUXjQra0Cxi,432839176,133865
7FmYn9e7KHMXcxqGSj9LjH,432182564,152714
7qGr3rjRhndRIpFUA5f2HJ,431265671,167107
77sMIMlNaSURUAXq5coCxE,424929367,218118
12M5uqx0ZuwkpLp5rJim1a,417580612,171954
1LLXZFeAHK9R4xUramtUKw,408304315,152040
71BqAINEnezjQfxE4VuJfq,405032555,245975
6lCvK2AR2uOKkVFCVlAzzm,404923325,174975
5KD6AEm19QnMbfWpfoOHMl,401779207,173669
4OAuvHryIVv4kMDNSLuPt6,394701845,437735
43rA71bccXFGD4C8GOpIlN,391978303,128394
36t6frENUtCYKuZus6aYDO,389748626,230685
3yII7UwgLF6K5zW3xad3MP,384612944,176306
6KJqZcs9XDgVck7Lg9QOTC,382657795,149477
3Vevii7qKqrmW8CcyzBHDl,379646445,251817
1hjRhYpWyqDpPahmSlUTlc,373314624,233964
0A1JLUlkZkp2EFrosoNQi0,361674291,217987
2XXwLdtuAcE0HSCu61ijAb,358217522,213965
2VuqMjgoKaOHNM8HpxtXKx,353398346,139173
5OndtwLGA9O6XHFcGm2H7r,350029879,108528
2dgFqt3w9xIQRjhPtwNk3D,349761836,116793
0heeNYlwOGuUSe7TgUD27B,346481444,84448
3CWq0pAKKTWb0K4yiglDc4,345715493,287449
3nsfB1vus2qaloUdcBZvDu,344550904,234734
0wavGRldH0AWyu2zvTz8zb,343346639,154988
7HuBDWi18s4aJM8UFnNheH,342518292,162981
3Dby3p1m6IOZn2gIIqECgK,341610676,104843
4txojlesMFQZGWxwz2EeqB,339713032,131496
5og4Qzt92jJzVDkOtSEilb,339649306,210913
