TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,2562250408,2079722.0
1p80LdxRV74UKvL8gnD7ky,1936171330,784757.0
55n9yjI6qqXh5F2mYvUc2y,1746559362,665074.0
0V3wPSX9ygBnCm8psDIegu,1694775074,858469.0
1dGr1c8CrMLDpV6mPbImSI,1578915330,1037759.0
5xTtaWoae3wi06K5WfVUUH,1503034217,636464.0
4R2kfaDFhslZEMJqAFNpdd,1460321834,1037159.0
4lIxdJw6W3Fg4vUIYCB0S5,1294602159,478691.0
3hUxzQpSfdDqwM3ZTFQY0K,1285224733,1037422.0
1R0a2iXumgCiFb7HEZ7gUE,1247134203,813482.0
1P17dC1amhFzptugyAO7Il,1225380872,526988.0
6NFyWDv5CjfwuzoCkw47Xf,1061711185,496368.0
59HjlYCeBsxdI0fcm3zglw,1009658767,305142.0
6RRNNciQGZEXnqk8SQ9yv5,994714913,344655.0
1vrd6UOGamcKNGnSHJQlSt,937943148,306938.0
5enxwA8aAbwZbf5qCHORXi,922041011,604390.0
0lx2cLdOt3piJbcaXIV74f,911839364,451452.0
2Rk4JlNc2TPmZe2af99d45,891756977,194351.0
6FB3v4YcR57y4tXFcdxI1E,891400324,351943.0
6YvqWjhGD8mB5QXcbcUKtx,867416220,689356.0
10eBRyImhfqVvkiVEGf0N0,856599291,319533.0
7KokYm8cMIXCsGVmUvKtqf,849894327,457904.0
3RauEVgRgj1IuWdJ9fDs70,840191796,477904.0
4pvb0WLRcMtbPGmtejJJ6y,822843901,466290.0
2yLa0QULdQr0qAIvVwN6B5,807385850,495198.0
1K39ty6o1sHwwlZwO6a7wK,807313976,495151.0
5jQI2r1RdgtuT8S3iG8zFC,763286463,378413.0
1qrpoAMXodY6895hGKoUpA,761519952,718443.0
0VE4kBnHJUgtMf0dy6DRmW,719398538,374235.0
3rWDp9tBPQR9z6U5YyRSK4,708980454,407516.0
6dODwocEuGzHAavXqTbwHv,707977054,1366473.0
0VwNdo84DaVYLIkbVO86ND,696656047,181178.0
4y5bvROuBDPr5fuwXbIBZR,695699356,313494.0
3GCL1PydwsLodcpv0Ll1ch,676520323,217730.0
0sY6ZUTh4yoctD8VIXz339,671408889,477199.0
4D7BCuvgdJlYvlX5WlN54t,649182375,503878.0
1ZY1PqizIl78geGM4xWlEA,633933027,245593.0
273dCMFseLcVsoSWx59IoE,632126467,193213.0
0Jlcvv8IykzHaSmj49uNW8,616067066,326937.0
3qoftcUZaUOncvIYjFSPdE,586765663,361334.0
1MgV7FIyNxIG7WzMRJV5HC,571652675,616849.0
2x0WlnmfG39ZuDmstl9xfX,528166339,198437.0
3eX0NZfLtGzoLUxPNvRfqm,493161730,310501.0
2fPvQfGQEZOKtJ9qXeL4x8,490351963,1177416.0
4svZDCRz4cJoneBpjpx8DJ,476752596,250804.0
2NmsngXHeC1GQ9wWrzhOMf,465561814,366987.0
1Iq8oo9XkmmvCQiGOfORiz,463115685,438225.0
0ZNU020wNYvgW84iljPkPP,454915102,277219.0
1wtOxkiel43cVs0Yux5Q4h,454168983,183830.0
1fzAuUVbzlhZ1lJAx9PtY6,453561839,394621.0
22bPsP2jCgbLUvh82U0Z3M,449875292,235116.0
3pHkh7d0lzM2AldUtz2x37,436591557,246632.0
1GwMQaZz6Au3QLDbjbMdme,435929615,239966.0
7kt9e9LFSpN1zQtYEl19o1,433965144,317043.0
1xwAWUI6Dj0WGC3KiUPN0O,433733696,256544.0
214nt20w5wOxJnY462klLw,429899284,328235.0
1SymEzIT3H8UZfibCs3TYi,411670014,233684.0
3DrjZArsPsoqbLzUZZV1Id,411056023,113835.0
6ce41JVa6KFaryfmC2bu2W,407006192,108024.0
6AtZLIzUINvExIUy4QhdjP,402652580,318001.0
6VsvKPJ4xjVNKpI8VVZ3SV,402430994,253195.0
2CYVETnhM9aytqrazYYwrK,394993807,169676.0
17yraMKqmZIKAv3iaGcoLX,394748211,214881.0
2Eeur20xVqfUoM3Q7EFPFt,387865049,178368.0
5kI4eCXXzyuIUXjQra0Cxi,384980955,207683.0
5YqltLsjdqFtvqE7Nrysvs,383140441,290863.0
7FmYn9e7KHMXcxqGSj9LjH,376649420,252962.0
15DeqWWQB4dcEWzJg15VrN,373388085,186612.0
6oVxXO5oQ4pTpO8RSnkzvv,366212916,282045.0
3zwMVvkBe2qIKDObWgXw4N,366056263,281327.0
12M5uqx0ZuwkpLp5rJim1a,360396525,194174.0
1LLXZFeAHK9R4xUramtUKw,357814062,172207.0
43rA71bccXFGD4C8GOpIlN,356377247,114039.0
3sW3oSbzsfecv9XoUdGs7h,346253910,380941.0
0PurA4JVJ8YQgSVopY8fn6,345913073,245230.0
77sMIMlNaSURUAXq5coCxE,345619122,286294.0
1kbEbBdEgQdQeLXCJh28pJ,343761138,589717.0
6KJqZcs9XDgVck7Lg9QOTC,335630702,191878.0
5OndtwLGA9O6XHFcGm2H7r,331957429,46005.0
3yII7UwgLF6K5zW3xad3MP,321560575,246323.0
5KD6AEm19QnMbfWpfoOHMl,320085305,400930.0
71BqAINEnezjQfxE4VuJfq,315669912,398510.0
4OAuvHryIVv4kMDNSLuPt6,314723753,184296.0
0heeNYlwOGuUSe7TgUD27B,314709626,138126.0
799KrpEbhZp0MHeiA8YK9P,311103540,760111.0
2dgFqt3w9xIQRjhPtwNk3D,309060386,139530.0
5BK0uqwY9DNfZ630STAEaq,306314437,150259.0
2VuqMjgoKaOHNM8HpxtXKx,304340060,194012.0
0A1JLUlkZkp2EFrosoNQi0,302072177,212287.0
3i9UVldZOE0aD0JnyfAZZ0,299666073,78460.0
0wavGRldH0AWyu2zvTz8zb,298451844,186429.0
2YWtcWi3a83pdEg3Gif4Pd,295686135,125528.0
3RaT22zZsxVYxxKR7TAaYF,295083173,151318.0
7HuBDWi18s4aJM8UFnNheH,292389796,160322.0
4txojlesMFQZGWxwz2EeqB,291998180,187677.0
6rZVy6FIG7lSJQMFXHo12z,289733703,54210.0
3nsfB1vus2qaloUdcBZvDu,288363970,200904.0
7dW84mWkdWE5a6lFWxJCBG,285305854,144660.0
3Z1kZKYfRC8iRXnYeC5sCJ,281682563,48892.0
2d8UxVNhJinc8uat9PoM9y,277914207,542887.0
5kHMfzgLZP95O9NBy0ku4v,276149418,182505.0
5QVVjX0ZItqlVpEuVCM9Yg,275191495,189279.0
1hjRhYpWyqDpPahmSlUTlc,273702770,402612.0
7wAkQFShJ27V8362MqevQr,272631125,463495.0
7I7JbDv63ZJJsSi24DyJrz,271422186,141046.0
4yBEU0askBZzE2XEVdEwmx,262555882,48000.0
5hQSXkFgbxjZo9uCwd11so,261824838,172492.0
3CWq0pAKKTWb0K4yiglDc4,259564906,315831.0
7uGYWMwRy24dm7RUDDhUlD,256907561,455755.0
6qnM0XXPZOINWA778uNqQ9,256885131,49950.0
7HH8rEmkK5JENnv869MDCz,253775161,41327.0
4QMgEffJQuKtjCNvqfRZ0m,246426603,422669.0
4wFUdSCer8bdQsrp1M90sa,244802052,87640.0
12ntTeqEeTg7GAVpe8Mhpl,243076839,188172.0
45wMBGri1PORPjM9PwFfrS,239641793,387374.0
0z9UVN8VBHJ9HdfYsOuuNf,238789228,40596.0
07NxDD1iKCHbAldceD7QLP,238538023,107956.0
01K4zKU104LyJ8gMb7227B,238219275,173402.0
5yEPktRqvIhko5QFF3aBhQ,237932856,46313.0
19CSr8rwW05VJL2F91KFNK,236549298,144081.0
3O5osWf1rSoKMwe6E9ZaXP,235349105,163068.0
4CkgMiMqZ5JzW9iYXSTMTL,230165303,126393.0
0dBW6ZsW8skfvoRfgeerBF,229789348,39137.0
2QDyYdZyhlP2fp79KZX8Bi,229152094,112788.0
7zMcNqs55Mxer82bvZFkpg,227639484,78497.0
7MbT4I8qGntX4fMdqMQgke,224697391,116366.0
0dAb8TY433dl3ZfXYCLE19,223727073,24856.0
4PdLaGZubp4lghChqp8erB,220589859,332310.0
79uDOz0zuuWS7HWxzMmTa2,219476705,183646.0
5ExOm0dh4NyRyAdSAO9hyM,217135108,400608.0
7F5oktn5YOsR9eR5YsFtqb,212570581,124969.0
2o2sgVJIgFXk8GQjWTgI6U,212023706,114405.0
3xYJScVfxByb61dYHTwiby,211028058,181189.0
32mVHdy0bi1XKgr0ajsBlG,210626898,97253.0
4zmKGsrXjLmljb5fTaBTot,210174990,177134.0
3z6XUommYDWPHeFhmhhT6j,209883983,135918.0
1xtw1krCR6Dw2KwkXw5z63,208433096,449920.0
4NioO5R9sHEZh4cGzMHyNt,207300709,246006.0
1XjHRolIXL2M1EEOUsGGR4,204457423,131303.0
7G0gBu6nLdhFDPRLc0HdDG,202218836,179574.0
6MWoRt97mnSTXZhu3ggi9C,201073356,108565.0
73YUReisjb3A9ActdLLjJQ,200114770,112190.0
2ythurkTtSiyfK7GprJoFW,199887485,43082.0
71CBDRKmF2VeRKYMG1DFBh,199582917,133972.0
06WgOCf0LV2h4keYXDRnuh,199385623,30748.0
5tWxKWq1DSP1s9WQ5PWuqu,198585802,120257.0
5PxFv9yJEg9dxvbZggykro,198000606,109829.0
08fa9LFcFBTcilB3iq2e2A,197522228,96113.0
3YkNIrAvbKNrrwwEd7NVLl,195127086,408865.0
6xsEAm6w9oMQYYg3jkEkMT,193977136,66137.0
6N1K5OVVCopBjGViHs2IvP,193491279,73304.0
3k7ne7VmH43ZPWxPdvPUgR,193489815,105935.0
7Mts0OfPorF4iwOomvfqn1,190358652,536641.0
6d9IiDcFxtFVIvt9pCqyGH,188269692,35753.0
670fUmXf4KQekzbEgaXyPA,187291751,109261.0
6pYNq0ZwpPVazKzsqpf0G8,186989634,99292.0
2mvabkN1i2gLnGAPUVdwek,182794433,48541.0
4dYUOfmWna6DFccnz732n8,174267854,28864.0
1tuNqJOtRQVHvONR8Lg3MZ,171138666,333115.0
0eFQWVz0qIxDOvhLpZ40P7,170020069,117469.0
7qEUFOVcxRI19tbT68JcYK,169451280,140967.0
1SztNGCwEHJEVFx90E5g7D,166221767,94991.0
045ZeOHPIzhxxsm8bq5kyE,161790202,221445.0
4OmFmE0fzcMG6g0Y8p4eSD,157600921,98947.0
4hqJ4bSlYJOXb6Z4SRmzxs,157006863,159364.0
7IWcDWOfiooH5hRs9XOVYz,155223089,258760.0
3RBluWmSoG2pGA1OePzGJI,155198875,18574.0
3wmN11qXGL0HyPojvEE1D9,155111346,17501.0
4AYtqFyFbX0Xkc2wtcygTr,153971601,63573.0
3pv7Q5v2dpdefwdWIvE7yH,153226765,235350.0
6iWMI5oOhWrDbLbjmwTWFq,152907866,21440.0
2vPMoMDXxu9uX1igWZmXSG,151849406,216909.0
1kcwpPDQnqEqmezzXdJTCP,148740743,318246.0
24DefNCFiWTP8OjYWiXuYe,147913919,22271.0
4IQkfUsrwXol38VV3U7t7T,146562095,67073.0
4A2LfnduSTsE8u0ecYROxE,146168081,23092.0
1MaqkdFNIKPdpQGDzme5ss,145809440,51113.0
7hZuICN5eaCuQyp443RCt6,143809017,16428.0
18WFFUIsewmA8g31KAeo3e,143174487,348237.0
0NwGC0v03ysCYINtg6ns58,142805383,117310.0
1SmiQ65iSAbPto6gPFlBYm,141305668,57461.0
0Om9WAB5RS09L80DyOfTNa,140723399,63710.0
10GRRCR5fctuOF4GFmATJI,140477842,100997.0
73W5aXorr5vxrySFcoZqIN,138641293,92094.0
3MytWN8L7shNYzGl4tAKRp,138578710,123715.0
3jBMHD19RZdAqG9iFQh7xc,136516406,15485.0
1hR8BSuEqPCCZfv93zzzz9,135498904,160711.0
0v4z1tuZvn6LGknom9Qx7d,134156745,82636.0
6lzc0Al0zfZOIFsFvBS1ki,133725179,75567.0
7C0w28EsX0Um2FrZs9gso2,132518767,78006.0
35rdVq36LMHQX0Suw9a6tK,132171324,72945.0
16MVSD0mGI4RMQT83Qzm69,131447886,61762.0
4uoyvFGK43Of4v9tj0moxC,131321202,25861.0
5chnRTB9qMK3W1M41SnU9s,129918619,180374.0
62E2nR0od0M5HYxuYLaDz7,129617770,276310.0
2slqvGLwzZZYsT4K4Y1GBC,125809164,38067.0
4h0EXpatqJImv4VRgvX6po,125642791,19621.0
6Eu31gddWw0gOGO506pJYA,125640571,32679.0
0y6kdSRCVQhSsHSpWvTUm7,124776216,102567.0
5Bedn0svl0ZD7RGmJkmKKw,124731529,290885.0
4pNApnaUWAL2J4KO2eqokq,123250366,81533.0
1msEuwSBneBKpVCZQcFTsU,121778320,69157.0
6T0sEnqjmHISIKwFETeeiP,121655580,139029.0
4d9PtIEVij9jW5OaLinH66,120458073,181994.0
4t0OI7XrODjSkAu3bTPmWj,119867276,22749.0
1kdWw77ZpYOkhxeuhzU1j6,119644625,79867.0
5vyxXfD5gLlyPxGZMEjtmd,119556917,48040.0
3S7HNKPakdwNEBFIVTL6dZ,119392794,71192.0
1zU8j1x3yi9xalMF96pzKp,118714917,90201.0
4CHpVfAhuxNJ3ibExe6kxO,117649065,42992.0
2ByBBvpR9b7IynvRmnG7kG,116984735,213395.0
5xXqyjLicvEpch72qEryFT,114725006,89295.0
40PXEOFLJc7UIpLMrhSfW1,114572076,16628.0
05GsNucq8Bngd9fnd4fRa0,114302899,97891.0
6GXgd1BPD9bUpqw5AntGV5,114240565,136570.0
6wn61Fzx9XMxQmieLpoIhW,112980541,16268.0
2nqio0SfWg6gh2eCtfuMa5,110806521,60421.0
30Y4CV7A6YqtQtTTo7Ue4j,110738327,84692.0
3oKMl2tJv4fdidkXUYMI5x,110453561,15166.0
5YL553x8sHderRBDlm3NM3,110431010,80572.0
6dTA6y0C2ReQklntzZl8l3,110184811,98204.0
64FzgoLZ3oXu2SriZblHic,108461071,148184.0
0hhzNPE68LWLfgZwdpxVdR,107030682,570775.0
28M2gifMU282QBM3fKajIS,106167702,20178.0
73qMN9bXy7MSPwwGfH3wQr,106012364,75309.0
3hlGuz3loYoLfI3bpwieWq,104457825,207445.0
6XDBA3QWX51lDJ0oZbaJJN,104352751,19058.0
4s8BIKx4Zh6ryAEz8RTlaU,104177350,86162.0
3oGVx9RBmiYGv5ZCecWLkx,101480942,63981.0
43y1WpBdnEy5TR9aZoSQL9,100805206,120334.0
2r9CbjYgFhtAmcFv1cSquB,99976374,60656.0
1rmEsOezwf2lmIZTMAO5Ag,97859239,186211.0
550erGcdD9n6PnwxrvYqZT,97817852,53716.0
3zMDGj4D8ogaYgAIZPeU7S,97746913,211559.0
4i6cwNY6oIUU2XZxPIw82Y,97305949,47110.0
4EF6IyONolQy0bIQXm2EmX,97134142,148233.0
1HCdems7PQZRj42QDWLA0A,96443445,92011.0
4UwqOWDpdeIDVQDuKT6iza,96166275,162357.0
7eQj6r5PIdYKEIZjucBMcq,96128890,52201.0
4e3ZNTAV6PCrdYMUrUlMpQ,95625956,73849.0
7J4b3LVCIGO4CMBDFLPoP6,95479274,63364.0
7ogK4lJDVDMU6A6vYR5rvD,95273091,130225.0
2913xXOVAIDAqxzV2g4VcU,92830146,200639.0
4ABYxlb92WBIjHu7TIKmml,92095677,72271.0
59KOoHFcw5XfICnO57holu,91660032,102898.0
