TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,2741593803,1557929
1p80LdxRV74UKvL8gnD7ky,2007998176,862419
55n9yjI6qqXh5F2mYvUc2y,1811490673,882986
0V3wPSX9ygBnCm8psDIegu,1764135749,713151
1dGr1c8CrMLDpV6mPbImSI,1667598037,954950
5xTtaWoae3wi06K5WfVUUH,1562610620,676178
4R2kfaDFhslZEMJqAFNpdd,1550410361,951444
3hUxzQpSfdDqwM3ZTFQY0K,1371721363,875458
4lIxdJw6W3Fg4vUIYCB0S5,1339008884,520920
1R0a2iXumgCiFb7HEZ7gUE,1317846076,796147
1P17dC1amhFzptugyAO7Il,1269513751,479574
6NFyWDv5CjfwuzoCkw47Xf,1106478167,501590
59HjlYCeBsxdI0fcm3zglw,1035918148,316610
6RRNNciQGZEXnqk8SQ9yv5,1024421562,312956
5enxwA8aAbwZbf5qCHORXi,973335950,540838
1vrd6UOGamcKNGnSHJQlSt,964704276,334971
0lx2cLdOt3piJbcaXIV74f,949266877,397826
6YvqWjhGD8mB5QXcbcUKtx,925080272,605426
2o2IVjuqRkR9hJxtPjtAP0,921863103,372274
2Rk4JlNc2TPmZe2af99d45,909097039,202245
7KokYm8cMIXCsGVmUvKtqf,886865327,387759
10eBRyImhfqVvkiVEGf0N0,885174610,323680
3RauEVgRgj1IuWdJ9fDs70,881657530,438671
4pvb0WLRcMtbPGmtejJJ6y,863227184,483503
2yLa0QULdQr0qAIvVwN6B5,849199915,465689
1K39ty6o1sHwwlZwO6a7wK,847853087,457199
6dODwocEuGzHAavXqTbwHv,825361460,1140352
1qrpoAMXodY6895hGKoUpA,822613248,639292
5jQI2r1RdgtuT8S3iG8zFC,793310642,303511
0VE4kBnHJUgtMf0dy6DRmW,751079259,342979
3rWDp9tBPQR9z6U5YyRSK4,742007115,322596
4y5bvROuBDPr5fuwXbIBZR,722408761,293465
0VwNdo84DaVYLIkbVO86ND,711752656,187832
0sY6ZUTh4yoctD8VIXz339,709389644,359532
3GCL1PydwsLodcpv0Ll1ch,695965077,243559
4D7BCuvgdJlYvlX5WlN54t,692530666,410511
1ZY1PqizIl78geGM4xWlEA,655582699,241248
273dCMFseLcVsoSWx59IoE,648835092,193374
0Jlcvv8IykzHaSmj49uNW8,645865392,303257
1MgV7FIyNxIG7WzMRJV5HC,623848791,562598
3qoftcUZaUOncvIYjFSPdE,616882299,310172
2fPvQfGQEZOKtJ9qXeL4x8,581789815,831576
2x0WlnmfG39ZuDmstl9xfX,545715481,217851
3eX0NZfLtGzoLUxPNvRfqm,517232225,242004
4svZDCRz4cJoneBpjpx8DJ,498025990,236332
2NmsngXHeC1GQ9wWrzhOMf,497504970,311141
1Iq8oo9XkmmvCQiGOfORiz,493861583,325992
1fzAuUVbzlhZ1lJAx9PtY6,489451209,445365
0ZNU020wNYvgW84iljPkPP,477744544,255225
22bPsP2jCgbLUvh82U0Z3M,470908531,239456
1wtOxkiel43cVs0Yux5Q4h,469021402,154123
7kt9e9LFSpN1zQtYEl19o1,460407851,292927
1GwMQaZz6Au3QLDbjbMdme,460029803,287001
3pHkh7d0lzM2AldUtz2x37,458467933,266292
214nt20w5wOxJnY462klLw,456815285,268617
1xwAWUI6Dj0WGC3KiUPN0O,455103406,217757
1SymEzIT3H8UZfibCs3TYi,431065057,219647
6AtZLIzUINvExIUy4QhdjP,428907127,270676
6VsvKPJ4xjVNKpI8VVZ3SV,424483401,237248
3DrjZArsPsoqbLzUZZV1Id,423007634,130718
2P5gfMtCcKP0CkmgqFMyPg,415907953,102452
17yraMKqmZIKAv3iaGcoLX,414081923,220024
2CYVETnhM9aytqrazYYwrK,409954881,176935
5YqltLsjdqFtvqE7Nrysvs,407543907,245512
2Eeur20xVqfUoM3Q7EFPFt,402458451,156241
5kI4eCXXzyuIUXjQra0Cxi,401378662,165299
7FmYn9e7KHMXcxqGSj9LjH,396809854,197007
3zwMVvkBe2qIKDObWgXw4N,391702257,277254
1kbEbBdEgQdQeLXCJh28pJ,391345482,442093
6oVxXO5oQ4pTpO8RSnkzvv,390417054,264001
15DeqWWQB4dcEWzJg15VrN,389001189,170521
3sW3oSbzsfecv9XoUdGs7h,378549460,350315
12M5uqx0ZuwkpLp5rJim1a,377588910,194541
1LLXZFeAHK9R4xUramtUKw,372807663,167686
77sMIMlNaSURUAXq5coCxE,369992618,241502
799KrpEbhZp0MHeiA8YK9P,369338135,527413
0PurA4JVJ8YQgSVopY8fn6,367361915,225605
43rA71bccXFGD4C8GOpIlN,366543495,114617
6KJqZcs9XDgVck7Lg9QOTC,350739244,159534
