TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,2500423071,2422674
1p80LdxRV74UKvL8gnD7ky,1915276434,756455
55n9yjI6qqXh5F2mYvUc2y,1727983717,643902
0V3wPSX9ygBnCm8psDIegu,1671223537,938941
1dGr1c8CrMLDpV6mPbImSI,1549052530,1180202
5xTtaWoae3wi06K5WfVUUH,1484650163,629509
4R2kfaDFhslZEMJqAFNpdd,1430301318,1170683
4lIxdJw6W3Fg4vUIYCB0S5,1280574263,584943
3hUxzQpSfdDqwM3ZTFQY0K,1254144862,1341176
1R0a2iXumgCiFb7HEZ7gUE,1223862026,863867
1P17dC1amhFzptugyAO7Il,1211046204,448751
6NFyWDv5CjfwuzoCkw47Xf,1048011997,511525
59HjlYCeBsxdI0fcm3zglw,1000935405,335002
6RRNNciQGZEXnqk8SQ9yv5,984884252,366340
1vrd6UOGamcKNGnSHJQlSt,929364289,312843
5enxwA8aAbwZbf5qCHORXi,905419445,604569
0lx2cLdOt3piJbcaXIV74f,898922759,483343
2Rk4JlNc2TPmZe2af99d45,886200151,210431
6FB3v4YcR57y4tXFcdxI1E,881509613,375002
6YvqWjhGD8mB5QXcbcUKtx,848708488,651953
10eBRyImhfqVvkiVEGf0N0,847583057,338964
7KokYm8cMIXCsGVmUvKtqf,837540384,447825
3RauEVgRgj1IuWdJ9fDs70,826331650,497022
4pvb0WLRcMtbPGmtejJJ6y,809868276,521365
2yLa0QULdQr0qAIvVwN6B5,794097923,457303
1K39ty6o1sHwwlZwO6a7wK,793898423,492044
5jQI2r1RdgtuT8S3iG8zFC,753217282,351930
1qrpoAMXodY6895hGKoUpA,741758186,647398
0VE4kBnHJUgtMf0dy6DRmW,709506753,350516
3rWDp9tBPQR9z6U5YyRSK4,698275785,378888
0VwNdo84DaVYLIkbVO86ND,691720834,195870
4y5bvROuBDPr5fuwXbIBZR,686834707,306447
3GCL1PydwsLodcpv0Ll1ch,670199053,238706
6dODwocEuGzHAavXqTbwHv,666906572,1631984
0sY6ZUTh4yoctD8VIXz339,658827724,446729
4D7BCuvgdJlYvlX5WlN54t,635859459,461845
1ZY1PqizIl78geGM4xWlEA,627115155,239592
273dCMFseLcVsoSWx59IoE,626252303,201972
0Jlcvv8IykzHaSmj49uNW8,607114638,323693
3qoftcUZaUOncvIYjFSPdE,577241634,325780
1MgV7FIyNxIG7WzMRJV5HC,554587469,680759
2x0WlnmfG39ZuDmstl9xfX,522864207,192153
3eX0NZfLtGzoLUxPNvRfqm,485411694,267008
4svZDCRz4cJoneBpjpx8DJ,470099927,220555
2NmsngXHeC1GQ9wWrzhOMf,455409368,357003
2fPvQfGQEZOKtJ9qXeL4x8,455055349,1360842
1Iq8oo9XkmmvCQiGOfORiz,452674706,358203
1wtOxkiel43cVs0Yux5Q4h,449231945,177468
0ZNU020wNYvgW84iljPkPP,447290384,287925
22bPsP2jCgbLUvh82U0Z3M,443228298,247685
1fzAuUVbzlhZ1lJAx9PtY6,442727029,410001
3pHkh7d0lzM2AldUtz2x37,429889317,255115
1GwMQaZz6Au3QLDbjbMdme,429788404,222118
1xwAWUI6Dj0WGC3KiUPN0O,426896846,236701
7kt9e9LFSpN1zQtYEl19o1,425270280,338341
214nt20w5wOxJnY462klLw,421669315,280320
3DrjZArsPsoqbLzUZZV1Id,407762602,128655
1SymEzIT3H8UZfibCs3TYi,405971240,200693
6ce41JVa6KFaryfmC2bu2W,404022732,112171
6VsvKPJ4xjVNKpI8VVZ3SV,395113382,276468
6AtZLIzUINvExIUy4QhdjP,393885578,306157
2CYVETnhM9aytqrazYYwrK,390404463,165187
17yraMKqmZIKAv3iaGcoLX,388752162,221474
2Eeur20xVqfUoM3Q7EFPFt,383030397,177627
5kI4eCXXzyuIUXjQra0Cxi,379444548,198138
5YqltLsjdqFtvqE7Nrysvs,375025740,275504
7FmYn9e7KHMXcxqGSj9LjH,370086409,218091
15DeqWWQB4dcEWzJg15VrN,367943449,195070
6oVxXO5oQ4pTpO8RSnkzvv,359174362,258178
3zwMVvkBe2qIKDObWgXw4N,358158552,289282
12M5uqx0ZuwkpLp5rJim1a,354979562,196869
43rA71bccXFGD4C8GOpIlN,353191123,111298
1LLXZFeAHK9R4xUramtUKw,353005831,174831
0PurA4JVJ8YQgSVopY8fn6,339277313,251218
77sMIMlNaSURUAXq5coCxE,337707814,267906
3sW3oSbzsfecv9XoUdGs7h,335780997,360677
5OndtwLGA9O6XHFcGm2H7r,330681757,47584
6KJqZcs9XDgVck7Lg9QOTC,330422403,203636
1kbEbBdEgQdQeLXCJh28pJ,326005225,681229
3yII7UwgLF6K5zW3xad3MP,314625582,239086
0heeNYlwOGuUSe7TgUD27B,311039899,123680
5KD6AEm19QnMbfWpfoOHMl,309645453,350154
4OAuvHryIVv4kMDNSLuPt6,309578595,188669
71BqAINEnezjQfxE4VuJfq,305459327,347764
2dgFqt3w9xIQRjhPtwNk3D,305316469,135598
5BK0uqwY9DNfZ630STAEaq,302187762,155597
2VuqMjgoKaOHNM8HpxtXKx,299156913,181206
3i9UVldZOE0aD0JnyfAZZ0,297445026,84171
0A1JLUlkZkp2EFrosoNQi0,296330546,208295
0wavGRldH0AWyu2zvTz8zb,293514042,177656
2YWtcWi3a83pdEg3Gif4Pd,292267593,123106
3RaT22zZsxVYxxKR7TAaYF,290914511,153389
799KrpEbhZp0MHeiA8YK9P,289166298,805494
