TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,3020212870,1556829
1p80LdxRV74UKvL8gnD7ky,2162476314,1246960
55n9yjI6qqXh5F2mYvUc2y,1949413974,763860
0V3wPSX9ygBnCm8psDIegu,1879890221,616703
1dGr1c8CrMLDpV6mPbImSI,1828217877,971929
4R2kfaDFhslZEMJqAFNpdd,1719349875,1085800
5xTtaWoae3wi06K5WfVUUH,1692761976,910748
3hUxzQpSfdDqwM3ZTFQY0K,1550874889,1647462
4lIxdJw6W3Fg4vUIYCB0S5,1475128389,1295942
1R0a2iXumgCiFb7HEZ7gUE,1448130633,953747
1P17dC1amhFzptugyAO7Il,1349781657,452316
6NFyWDv5CjfwuzoCkw47Xf,1198515954,872504
59HjlYCeBsxdI0fcm3zglw,1091082210,444968
6RRNNciQGZEXnqk8SQ9yv5,1078095900,335875
5enxwA8aAbwZbf5qCHORXi,1065512441,656773
6YvqWjhGD8mB5QXcbcUKtx,1040086382,649585
1vrd6UOGamcKNGnSHJQlSt,1027488037,355896
0lx2cLdOt3piJbcaXIV74f,1010699013,372535
2o2IVjuqRkR9hJxtPjtAP0,992135528,701066
2OzhQlSqBEmt7hmkYxfT6m,991169959,924917
4pvb0WLRcMtbPGmtejJJ6y,952134815,658004
7KokYm8cMIXCsGVmUvKtqf,946806621,397265
3RauEVgRgj1IuWdJ9fDs70,945143028,359737
2Rk4JlNc2TPmZe2af99d45,944496649,189357
5lg33MHs1BoUtJVClw8ZpI,943268250,322353
1qrpoAMXodY6895hGKoUpA,941602089,707258
2yLa0QULdQr0qAIvVwN6B5,927078751,698874
1K39ty6o1sHwwlZwO6a7wK,925315570,495923
5jQI2r1RdgtuT8S3iG8zFC,839213096,315898
0VE4kBnHJUgtMf0dy6DRmW,824529720,499995
3rWDp9tBPQR9z6U5YyRSK4,792788290,357333
4y5bvROuBDPr5fuwXbIBZR,775803101,328066
4D7BCuvgdJlYvlX5WlN54t,764049497,495888
0sY6ZUTh4yoctD8VIXz339,760054831,312021
0VwNdo84DaVYLIkbVO86ND,750431912,433132
3GCL1PydwsLodcpv0Ll1ch,748339553,308280
1MgV7FIyNxIG7WzMRJV5HC,720179831,652691
4q5YezDOIPcoLr8R81x9qy,700978526,618031
1ZY1PqizIl78geGM4xWlEA,699195583,428924
0Jlcvv8IykzHaSmj49uNW8,695330672,369763
273dCMFseLcVsoSWx59IoE,685972757,493560
