TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,3033430211,1540865
1p80LdxRV74UKvL8gnD7ky,2172669085,1083606
55n9yjI6qqXh5F2mYvUc2y,1955355601,763895
0V3wPSX9ygBnCm8psDIegu,1885058954,639346
1dGr1c8CrMLDpV6mPbImSI,1836994485,1091149
4R2kfaDFhslZEMJqAFNpdd,1728062130,1146116
5xTtaWoae3wi06K5WfVUUH,1699750334,789413
3hUxzQpSfdDqwM3ZTFQY0K,1563622573,1751587
4lIxdJw6W3Fg4vUIYCB0S5,1485462947,1145608
1R0a2iXumgCiFb7HEZ7gUE,1455042493,752786
1P17dC1amhFzptugyAO7Il,1353368880,425620
6NFyWDv5CjfwuzoCkw47Xf,1205134432,721904
59HjlYCeBsxdI0fcm3zglw,1094079571,347329
6RRNNciQGZEXnqk8SQ9yv5,1080904627,330413
5enxwA8aAbwZbf5qCHORXi,1070989364,730510
6YvqWjhGD8mB5QXcbcUKtx,1045251651,638525
1vrd6UOGamcKNGnSHJQlSt,1030436429,381577
0lx2cLdOt3piJbcaXIV74f,1013643524,365176
2OzhQlSqBEmt7hmkYxfT6m,998384230,904415
2o2IVjuqRkR9hJxtPjtAP0,996969553,539760
4pvb0WLRcMtbPGmtejJJ6y,957233082,651628
7KokYm8cMIXCsGVmUvKtqf,950032600,390307
3RauEVgRgj1IuWdJ9fDs70,947878173,318868
1qrpoAMXodY6895hGKoUpA,947580449,735013
2Rk4JlNc2TPmZe2af99d45,945999360,185073
5lg33MHs1BoUtJVClw8ZpI,945808619,340165
2yLa0QULdQr0qAIvVwN6B5,931912564,545698
1K39ty6o1sHwwlZwO6a7wK,929258266,473370
5jQI2r1RdgtuT8S3iG8zFC,841725979,298255
0VE4kBnHJUgtMf0dy6DRmW,828667070,504029
3rWDp9tBPQR9z6U5YyRSK4,795628000,344983
4y5bvROuBDPr5fuwXbIBZR,778418330,330245
4D7BCuvgdJlYvlX5WlN54t,768163138,534018
0sY6ZUTh4yoctD8VIXz339,762557937,319297
0VwNdo84DaVYLIkbVO86ND,753243856,298068
3GCL1PydwsLodcpv0Ll1ch,750842354,332154
1MgV7FIyNxIG7WzMRJV5HC,725420419,658616
4q5YezDOIPcoLr8R81x9qy,705760250,569301
1ZY1PqizIl78geGM4xWlEA,701636357,260939
0Jlcvv8IykzHaSmj49uNW8,698234547,391783
273dCMFseLcVsoSWx59IoE,688836203,292600
3qoftcUZaUOncvIYjFSPdE,665572194,310934
1fzAuUVbzlhZ1lJAx9PtY6,588294127,668909
2x0WlnmfG39ZuDmstl9xfX,585872370,259849
3eX0NZfLtGzoLUxPNvRfqm,558336507,294976
2NmsngXHeC1GQ9wWrzhOMf,555318669,359040
1Iq8oo9XkmmvCQiGOfORiz,542966107,234943
4svZDCRz4cJoneBpjpx8DJ,540205846,249899
22bPsP2jCgbLUvh82U0Z3M,524820315,390562
0ZNU020wNYvgW84iljPkPP,524763837,318506
7kt9e9LFSpN1zQtYEl19o1,515681624,343954
1GwMQaZz6Au3QLDbjbMdme,513792753,377357
3pHkh7d0lzM2AldUtz2x37,505239346,266293
214nt20w5wOxJnY462klLw,502681904,266702
1wtOxkiel43cVs0Yux5Q4h,494437915,166662
1xwAWUI6Dj0WGC3KiUPN0O,485871266,162497
6AtZLIzUINvExIUy4QhdjP,471744506,159262
1SymEzIT3H8UZfibCs3TYi,470881161,259766
6VsvKPJ4xjVNKpI8VVZ3SV,469385203,344134
0W0iAC1VGlB82PI6elxFYf,468222680,539201
2F3N9tdombb64aW6VtZOdo,460106597,356426
3DrjZArsPsoqbLzUZZV1Id,457800293,259527
17yraMKqmZIKAv3iaGcoLX,450823591,217595
5YqltLsjdqFtvqE7Nrysvs,446888019,176282
3sW3oSbzsfecv9XoUdGs7h,445895272,393232
2CYVETnhM9aytqrazYYwrK,441799952,187630
3zwMVvkBe2qIKDObWgXw4N,441474695,319988
6oVxXO5oQ4pTpO8RSnkzvv,439528851,276594
2P5gfMtCcKP0CkmgqFMyPg,438853657,159380
2Eeur20xVqfUoM3Q7EFPFt,430460035,192622
5kI4eCXXzyuIUXjQra0Cxi,429062682,165613
7FmYn9e7KHMXcxqGSj9LjH,427776724,197753
7qGr3rjRhndRIpFUA5f2HJ,426266090,207606
77sMIMlNaSURUAXq5coCxE,418649740,261645
12M5uqx0ZuwkpLp5rJim1a,412460786,245637
