TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,2759262535,1582522.0
1p80LdxRV74UKvL8gnD7ky,2016658164,783214.0
55n9yjI6qqXh5F2mYvUc2y,1820533405,793401.0
0V3wPSX9ygBnCm8psDIegu,1771726660,674217.0
1dGr1c8CrMLDpV6mPbImSI,1678163035,903918.0
5xTtaWoae3wi06K5WfVUUH,1569829355,640590.0
4R2kfaDFhslZEMJqAFNpdd,1560825619,953035.0
3hUxzQpSfdDqwM3ZTFQY0K,1381219108,886810.0
4lIxdJw6W3Fg4vUIYCB0S5,1344371461,483023.0
1R0a2iXumgCiFb7HEZ7gUE,1325923748,704413.0
1P17dC1amhFzptugyAO7Il,1274450966,422805.0
6NFyWDv5CjfwuzoCkw47Xf,1111898339,451141.0
59HjlYCeBsxdI0fcm3zglw,1039095996,280324.0
6RRNNciQGZEXnqk8SQ9yv5,1027685992,275475.0
5enxwA8aAbwZbf5qCHORXi,978801491,477096.0
1vrd6UOGamcKNGnSHJQlSt,967942912,285832.0
0lx2cLdOt3piJbcaXIV74f,953166619,362993.0
6YvqWjhGD8mB5QXcbcUKtx,931738901,585732.0
2o2IVjuqRkR9hJxtPjtAP0,925605835,325591.0
2Rk4JlNc2TPmZe2af99d45,911161922,186267.0
7KokYm8cMIXCsGVmUvKtqf,890827327,344131.0
10eBRyImhfqVvkiVEGf0N0,888520604,299380.0
3RauEVgRgj1IuWdJ9fDs70,886095111,385630.0
4pvb0WLRcMtbPGmtejJJ6y,868019739,436783.0
2yLa0QULdQr0qAIvVwN6B5,853794482,391661.0
1K39ty6o1sHwwlZwO6a7wK,852454277,412225.0
6dODwocEuGzHAavXqTbwHv,838694476,1165883.0
1qrpoAMXodY6895hGKoUpA,829355393,598022.0
5jQI2r1RdgtuT8S3iG8zFC,796319191,258170.0
0VE4kBnHJUgtMf0dy6DRmW,754765140,303437.0
3rWDp9tBPQR9z6U5YyRSK4,745256289,283414.0
4y5bvROuBDPr5fuwXbIBZR,725500675,269343.0
0VwNdo84DaVYLIkbVO86ND,713600916,171454.0
0sY6ZUTh4yoctD8VIXz339,712870439,299789.0
3GCL1PydwsLodcpv0Ll1ch,698422498,220820.0
4D7BCuvgdJlYvlX5WlN54t,696912704,375316.0
1ZY1PqizIl78geGM4xWlEA,658104542,216728.0
273dCMFseLcVsoSWx59IoE,650798363,177493.0
0Jlcvv8IykzHaSmj49uNW8,649026723,262915.0
1MgV7FIyNxIG7WzMRJV5HC,630162433,579476.0
3qoftcUZaUOncvIYjFSPdE,619955984,261598.0
2fPvQfGQEZOKtJ9qXeL4x8,591254532,811660.0
2x0WlnmfG39ZuDmstl9xfX,547835525,186545.0
3eX0NZfLtGzoLUxPNvRfqm,519724626,223386.0
2NmsngXHeC1GQ9wWrzhOMf,501028365,303519.0
4svZDCRz4cJoneBpjpx8DJ,500419019,207307.0
1Iq8oo9XkmmvCQiGOfORiz,497130467,290412.0
1fzAuUVbzlhZ1lJAx9PtY6,494022639,410328.0
0ZNU020wNYvgW84iljPkPP,480343272,233741.0
22bPsP2jCgbLUvh82U0Z3M,473425230,222480.0
1wtOxkiel43cVs0Yux5Q4h,470548352,134486.0
7kt9e9LFSpN1zQtYEl19o1,463584612,293043.0
1GwMQaZz6Au3QLDbjbMdme,462850993,241889.0
3pHkh7d0lzM2AldUtz2x37,461182140,237889.0
214nt20w5wOxJnY462klLw,459578542,237950.0
1xwAWUI6Dj0WGC3KiUPN0O,457257085,188296.0
1SymEzIT3H8UZfibCs3TYi,433316131,198783.0
6AtZLIzUINvExIUy4QhdjP,431753652,240809.0
6VsvKPJ4xjVNKpI8VVZ3SV,426917057,221021.0
3DrjZArsPsoqbLzUZZV1Id,424472773,131377.0
2P5gfMtCcKP0CkmgqFMyPg,417001935,98569.0
17yraMKqmZIKAv3iaGcoLX,416321736,206122.0
2CYVETnhM9aytqrazYYwrK,411668095,152966.0
5YqltLsjdqFtvqE7Nrysvs,410107939,227243.0
2Eeur20xVqfUoM3Q7EFPFt,403954503,132930.0
5kI4eCXXzyuIUXjQra0Cxi,402994896,142709.0
7FmYn9e7KHMXcxqGSj9LjH,398688758,164084.0
1kbEbBdEgQdQeLXCJh28pJ,396398496,427754.0
3zwMVvkBe2qIKDObWgXw4N,394589919,243047.0
6oVxXO5oQ4pTpO8RSnkzvv,393345359,251705.0
15DeqWWQB4dcEWzJg15VrN,390891884,160457.0
3sW3oSbzsfecv9XoUdGs7h,382120209,322112.0
12M5uqx0ZuwkpLp5rJim1a,379661577,174083.0
799KrpEbhZp0MHeiA8YK9P,375571254,538883.0
1LLXZFeAHK9R4xUramtUKw,374524082,147303.0
77sMIMlNaSURUAXq5coCxE,372626266,222770.0
0PurA4JVJ8YQgSVopY8fn6,369525726,192690.0
43rA71bccXFGD4C8GOpIlN,367730016,104231.0
5KD6AEm19QnMbfWpfoOHMl,353616345,270795.0
6KJqZcs9XDgVck7Lg9QOTC,352320392,146976.0
71BqAINEnezjQfxE4VuJfq,349703689,293707.0
3yII7UwgLF6K5zW3xad3MP,343394936,183553.0
5OndtwLGA9O6XHFcGm2H7r,336242227,38656.0
4OAuvHryIVv4kMDNSLuPt6,333719881,186493.0
0heeNYlwOGuUSe7TgUD27B,326683058,98741.0
2d8UxVNhJinc8uat9PoM9y,325352773,396734.0
2dgFqt3w9xIQRjhPtwNk3D,322774319,114752.0
2VuqMjgoKaOHNM8HpxtXKx,322481860,164045.0
0A1JLUlkZkp2EFrosoNQi0,321857250,190936.0
5BK0uqwY9DNfZ630STAEaq,320262746,138553.0
7wAkQFShJ27V8362MqevQr,316319008,367261.0
0wavGRldH0AWyu2zvTz8zb,315303022,140573.0
1hjRhYpWyqDpPahmSlUTlc,310218201,339487.0
4txojlesMFQZGWxwz2EeqB,309151826,148697.0
3RaT22zZsxVYxxKR7TAaYF,308862228,114338.0
2YWtcWi3a83pdEg3Gif4Pd,307742267,107975.0
7HuBDWi18s4aJM8UFnNheH,307683387,143365.0
3i9UVldZOE0aD0JnyfAZZ0,307183132,74199.0
3nsfB1vus2qaloUdcBZvDu,306835652,163604.0
7dW84mWkdWE5a6lFWxJCBG,302120820,98867.0
7uGYWMwRy24dm7RUDDhUlD,298934690,364849.0
6rZVy6FIG7lSJQMFXHo12z,295085916,49121.0
5kHMfzgLZP95O9NBy0ku4v,292468649,140874.0
5QVVjX0ZItqlVpEuVCM9Yg,291523835,157257.0
3CWq0pAKKTWb0K4yiglDc4,291299940,274503.0
3Z1kZKYfRC8iRXnYeC5sCJ,286666060,52648.0
7I7JbDv63ZJJsSi24DyJrz,285465019,123997.0
4QMgEffJQuKtjCNvqfRZ0m,284384053,304779.0
5hQSXkFgbxjZo9uCwd11so,279809451,142987.0
45wMBGri1PORPjM9PwFfrS,274421721,311311.0
4V9NuhKQcUFt4cgbynHV79,267106177,41806.0
