TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,2415554506,2694837
1p80LdxRV74UKvL8gnD7ky,1888970091,784224
55n9yjI6qqXh5F2mYvUc2y,1706819643,602412
0V3wPSX9ygBnCm8psDIegu,1639899871,940903
1dGr1c8CrMLDpV6mPbImSI,1509091504,1227524
5xTtaWoae3wi06K5WfVUUH,1462522669,656569
4R2kfaDFhslZEMJqAFNpdd,1391443785,1178005
4lIxdJw6W3Fg4vUIYCB0S5,1261695636,558106
3hUxzQpSfdDqwM3ZTFQY0K,1205711572,1684832
1P17dC1amhFzptugyAO7Il,1194783854,504849
1R0a2iXumgCiFb7HEZ7gUE,1192811881,977975
6NFyWDv5CjfwuzoCkw47Xf,1030799137,533844
59HjlYCeBsxdI0fcm3zglw,989677220,326532
6RRNNciQGZEXnqk8SQ9yv5,972222110,409932
1vrd6UOGamcKNGnSHJQlSt,918413050,324151
5enxwA8aAbwZbf5qCHORXi,886142530,560562
0lx2cLdOt3piJbcaXIV74f,882892635,472095
2Rk4JlNc2TPmZe2af99d45,878922506,240581
6FB3v4YcR57y4tXFcdxI1E,868653802,372541
10eBRyImhfqVvkiVEGf0N0,836063692,332494
6YvqWjhGD8mB5QXcbcUKtx,825279998,744525
7KokYm8cMIXCsGVmUvKtqf,821558385,499427
3RauEVgRgj1IuWdJ9fDs70,808395954,581270
4pvb0WLRcMtbPGmtejJJ6y,793043513,492758
1K39ty6o1sHwwlZwO6a7wK,776625244,559320
2yLa0QULdQr0qAIvVwN6B5,776600940,561887
5jQI2r1RdgtuT8S3iG8zFC,741490062,355200
1qrpoAMXodY6895hGKoUpA,718839153,750672
0VE4kBnHJUgtMf0dy6DRmW,696677076,435747
3rWDp9tBPQR9z6U5YyRSK4,686674428,344490
0VwNdo84DaVYLIkbVO86ND,685156492,191195
4y5bvROuBDPr5fuwXbIBZR,676069011,339567
3GCL1PydwsLodcpv0Ll1ch,662345518,238948
0sY6ZUTh4yoctD8VIXz339,644740366,406127
4D7BCuvgdJlYvlX5WlN54t,620767951,454830
273dCMFseLcVsoSWx59IoE,619200641,211797
1ZY1PqizIl78geGM4xWlEA,618500809,266151
6dODwocEuGzHAavXqTbwHv,605902363,1936226
0Jlcvv8IykzHaSmj49uNW8,596122411,346581
3qoftcUZaUOncvIYjFSPdE,565885830,357407
1MgV7FIyNxIG7WzMRJV5HC,529667040,947655
2x0WlnmfG39ZuDmstl9xfX,515875343,221220
3eX0NZfLtGzoLUxPNvRfqm,476941168,249124
4svZDCRz4cJoneBpjpx8DJ,461964058,265622
1wtOxkiel43cVs0Yux5Q4h,443331167,174316
2NmsngXHeC1GQ9wWrzhOMf,443181325,387572
1Iq8oo9XkmmvCQiGOfORiz,440148999,391983
0ZNU020wNYvgW84iljPkPP,437692429,285946
22bPsP2jCgbLUvh82U0Z3M,434851316,268173
1fzAuUVbzlhZ1lJAx9PtY6,429015751,420721
1GwMQaZz6Au3QLDbjbMdme,422042696,242120
3pHkh7d0lzM2AldUtz2x37,421139412,265861
1xwAWUI6Dj0WGC3KiUPN0O,418702648,258765
7kt9e9LFSpN1zQtYEl19o1,414438731,332988
214nt20w5wOxJnY462klLw,411463424,347763
2fPvQfGQEZOKtJ9qXeL4x8,403790954,1688715
3DrjZArsPsoqbLzUZZV1Id,403563700,122423
6ce41JVa6KFaryfmC2bu2W,400101895,117265
1SymEzIT3H8UZfibCs3TYi,398968281,220561
6VsvKPJ4xjVNKpI8VVZ3SV,386197278,267964
2CYVETnhM9aytqrazYYwrK,384512794,189667
6AtZLIzUINvExIUy4QhdjP,382728203,361930
17yraMKqmZIKAv3iaGcoLX,380936407,242818
2Eeur20xVqfUoM3Q7EFPFt,376854410,200538
5kI4eCXXzyuIUXjQra0Cxi,372488109,226209
5YqltLsjdqFtvqE7Nrysvs,365148589,315946
7FmYn9e7KHMXcxqGSj9LjH,362600271,227285
15DeqWWQB4dcEWzJg15VrN,361131311,206305
6oVxXO5oQ4pTpO8RSnkzvv,350331624,259399
43rA71bccXFGD4C8GOpIlN,349147830,126488
3zwMVvkBe2qIKDObWgXw4N,348706106,297474
12M5uqx0ZuwkpLp5rJim1a,348176411,218289
1LLXZFeAHK9R4xUramtUKw,346715298,199579
0PurA4JVJ8YQgSVopY8fn6,331087197,239718
5OndtwLGA9O6XHFcGm2H7r,328992211,51235
77sMIMlNaSURUAXq5coCxE,327958314,317547
6KJqZcs9XDgVck7Lg9QOTC,323814196,197495
