TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,2903874850,1431986
1p80LdxRV74UKvL8gnD7ky,2092364834,785689
55n9yjI6qqXh5F2mYvUc2y,1893449567,650840
0V3wPSX9ygBnCm8psDIegu,1836542487,608401
1dGr1c8CrMLDpV6mPbImSI,1762361396,766754
4R2kfaDFhslZEMJqAFNpdd,1648433357,785484
5xTtaWoae3wi06K5WfVUUH,1634353296,656755
3hUxzQpSfdDqwM3ZTFQY0K,1463524704,794485
4lIxdJw6W3Fg4vUIYCB0S5,1394270174,594940
1R0a2iXumgCiFb7HEZ7gUE,1392586663,616834
1P17dC1amhFzptugyAO7Il,1316003995,455446
6NFyWDv5CjfwuzoCkw47Xf,1155820254,444940
59HjlYCeBsxdI0fcm3zglw,1067374747,243182
6RRNNciQGZEXnqk8SQ9yv5,1056211312,279552
5enxwA8aAbwZbf5qCHORXi,1025650560,428643
1vrd6UOGamcKNGnSHJQlSt,998846360,307650
6YvqWjhGD8mB5QXcbcUKtx,993274383,627669
0lx2cLdOt3piJbcaXIV74f,986558962,298771
2o2IVjuqRkR9hJxtPjtAP0,958547017,309784
2Rk4JlNc2TPmZe2af99d45,930765089,186582
2OzhQlSqBEmt7hmkYxfT6m,929054581,764556
7KokYm8cMIXCsGVmUvKtqf,923119087,284238
3RauEVgRgj1IuWdJ9fDs70,921795089,291466
5lg33MHs1BoUtJVClw8ZpI,918313351,275147
4pvb0WLRcMtbPGmtejJJ6y,911528870,427823
1K39ty6o1sHwwlZwO6a7wK,893043619,393034
1qrpoAMXodY6895hGKoUpA,891653422,627217
2yLa0QULdQr0qAIvVwN6B5,890593900,374499
5jQI2r1RdgtuT8S3iG8zFC,821273824,220947
0VE4kBnHJUgtMf0dy6DRmW,786702532,352519
3rWDp9tBPQR9z6U5YyRSK4,772337056,231254
4y5bvROuBDPr5fuwXbIBZR,753730543,265883
0sY6ZUTh4yoctD8VIXz339,740225677,231346
4D7BCuvgdJlYvlX5WlN54t,733690969,330765
0VwNdo84DaVYLIkbVO86ND,731236838,175839
3GCL1PydwsLodcpv0Ll1ch,723548593,241700
1MgV7FIyNxIG7WzMRJV5HC,680571257,471515
1ZY1PqizIl78geGM4xWlEA,679923440,228262
0Jlcvv8IykzHaSmj49uNW8,674481119,222019
273dCMFseLcVsoSWx59IoE,667889509,173059
4q5YezDOIPcoLr8R81x9qy,661077599,579477
3qoftcUZaUOncvIYjFSPdE,645503158,216971
2x0WlnmfG39ZuDmstl9xfX,564759147,187858
3eX0NZfLtGzoLUxPNvRfqm,541406018,189428
1fzAuUVbzlhZ1lJAx9PtY6,540465614,535458
2NmsngXHeC1GQ9wWrzhOMf,529604163,257375
1Iq8oo9XkmmvCQiGOfORiz,524860588,246254
4svZDCRz4cJoneBpjpx8DJ,519942027,208912
0ZNU020wNYvgW84iljPkPP,503831052,202935
22bPsP2jCgbLUvh82U0Z3M,498410164,255541
7kt9e9LFSpN1zQtYEl19o1,491599007,253178
1GwMQaZz6Au3QLDbjbMdme,485563476,228044
3pHkh7d0lzM2AldUtz2x37,484618270,211132
1wtOxkiel43cVs0Yux5Q4h,483470852,110087
214nt20w5wOxJnY462klLw,482121482,222170
1xwAWUI6Dj0WGC3KiUPN0O,473952741,141438
6AtZLIzUINvExIUy4QhdjP,457383599,252625
1SymEzIT3H8UZfibCs3TYi,453361881,192619
6VsvKPJ4xjVNKpI8VVZ3SV,448641488,195434
3DrjZArsPsoqbLzUZZV1Id,438315724,139392
17yraMKqmZIKAv3iaGcoLX,435350699,158509
2F3N9tdombb64aW6VtZOdo,434539601,287074
5YqltLsjdqFtvqE7Nrysvs,432115678,214034
0W0iAC1VGlB82PI6elxFYf,428361916,454037
2P5gfMtCcKP0CkmgqFMyPg,427384358,104008
2CYVETnhM9aytqrazYYwrK,427227866,145536
3zwMVvkBe2qIKDObWgXw4N,419062255,232208
2Eeur20xVqfUoM3Q7EFPFt,417254707,118280
5kI4eCXXzyuIUXjQra0Cxi,417224625,124223
3sW3oSbzsfecv9XoUdGs7h,416544774,316498
6oVxXO5oQ4pTpO8RSnkzvv,416380807,233092
7FmYn9e7KHMXcxqGSj9LjH,414799220,133586
7qGr3rjRhndRIpFUA5f2HJ,408784679,172952
12M5uqx0ZuwkpLp5rJim1a,397205409,158796
77sMIMlNaSURUAXq5coCxE,397171413,254914
1LLXZFeAHK9R4xUramtUKw,390434414,145896
0PurA4JVJ8YQgSVopY8fn6,387058615,140764
5KD6AEm19QnMbfWpfoOHMl,379924569,229521
43rA71bccXFGD4C8GOpIlN,378534814,96141
71BqAINEnezjQfxE4VuJfq,378263535,257357
6KJqZcs9XDgVck7Lg9QOTC,366424084,122040
3yII7UwgLF6K5zW3xad3MP,362680345,200200
36t6frENUtCYKuZus6aYDO,359831914,269854
4OAuvHryIVv4kMDNSLuPt6,354661403,235475
3Vevii7qKqrmW8CcyzBHDl,350172535,267604
1hjRhYpWyqDpPahmSlUTlc,345077851,358682
0A1JLUlkZkp2EFrosoNQi0,340630961,161925
5OndtwLGA9O6XHFcGm2H7r,340374857,38220
