TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,2229492148,3223305.0
1p80LdxRV74UKvL8gnD7ky,1839902998,806652.0
55n9yjI6qqXh5F2mYvUc2y,1669578589,568098.0
0V3wPSX9ygBnCm8psDIegu,1576383605,1038358.0
1dGr1c8CrMLDpV6mPbImSI,1428462151,1232676.0
5xTtaWoae3wi06K5WfVUUH,1418767625,728962.0
4R2kfaDFhslZEMJqAFNpdd,1320929667,1097488.0
4lIxdJw6W3Fg4vUIYCB0S5,1224778805,608021.0
1P17dC1amhFzptugyAO7Il,1159653074,563267.0
1R0a2iXumgCiFb7HEZ7gUE,1132021035,949550.0
3hUxzQpSfdDqwM3ZTFQY0K,1113901011,1023530.0
6NFyWDv5CjfwuzoCkw47Xf,995348482,554158.0
59HjlYCeBsxdI0fcm3zglw,968647594,350006.0
6RRNNciQGZEXnqk8SQ9yv5,941829922,530940.0
1vrd6UOGamcKNGnSHJQlSt,896477698,344586.0
2Rk4JlNc2TPmZe2af99d45,863382208,278269.0
0lx2cLdOt3piJbcaXIV74f,851353253,512722.0
5enxwA8aAbwZbf5qCHORXi,850410302,585209.0
6FB3v4YcR57y4tXFcdxI1E,844632344,413876.0
10eBRyImhfqVvkiVEGf0N0,814647093,357124.0
7KokYm8cMIXCsGVmUvKtqf,785203069,617376.0
6YvqWjhGD8mB5QXcbcUKtx,773938773,811613.0
3RauEVgRgj1IuWdJ9fDs70,771014446,589424.0
4pvb0WLRcMtbPGmtejJJ6y,763531499,439298.0
1K39ty6o1sHwwlZwO6a7wK,739902855,597620.0
2yLa0QULdQr0qAIvVwN6B5,737481714,612449.0
5jQI2r1RdgtuT8S3iG8zFC,716454640,418222.0
0VwNdo84DaVYLIkbVO86ND,672614412,225155.0
1qrpoAMXodY6895hGKoUpA,671320096,717372.0
0VE4kBnHJUgtMf0dy6DRmW,670371835,393858.0
3rWDp9tBPQR9z6U5YyRSK4,663058585,382242.0
4y5bvROuBDPr5fuwXbIBZR,653741942,381244.0
3GCL1PydwsLodcpv0Ll1ch,647145868,251016.0
