TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,2447139985,2407813
1p80LdxRV74UKvL8gnD7ky,1898221781,737808
55n9yjI6qqXh5F2mYvUc2y,1714034241,510723
0V3wPSX9ygBnCm8psDIegu,1650948291,820435
1dGr1c8CrMLDpV6mPbImSI,1523506482,1132659
5xTtaWoae3wi06K5WfVUUH,1470514444,640123
4R2kfaDFhslZEMJqAFNpdd,1405021263,1109217
4lIxdJw6W3Fg4vUIYCB0S5,1268249026,516240
3hUxzQpSfdDqwM3ZTFQY0K,1224531654,1455550
1R0a2iXumgCiFb7HEZ7gUE,1203857587,834729
1P17dC1amhFzptugyAO7Il,1200658900,452454
6NFyWDv5CjfwuzoCkw47Xf,1036799734,440388
59HjlYCeBsxdI0fcm3zglw,993605758,294809
6RRNNciQGZEXnqk8SQ9yv5,976862296,344480
1vrd6UOGamcKNGnSHJQlSt,922326975,304698
5enxwA8aAbwZbf5qCHORXi,892872425,535169
0lx2cLdOt3piJbcaXIV74f,888477964,427452
2Rk4JlNc2TPmZe2af99d45,881597300,198599
6FB3v4YcR57y4tXFcdxI1E,873081430,333380
10eBRyImhfqVvkiVEGf0N0,840096661,335158
6YvqWjhGD8mB5QXcbcUKtx,833854163,681175
7KokYm8cMIXCsGVmUvKtqf,827419817,430876
3RauEVgRgj1IuWdJ9fDs70,814782972,468695
4pvb0WLRcMtbPGmtejJJ6y,798752833,447243
2yLa0QULdQr0qAIvVwN6B5,783014797,479655
1K39ty6o1sHwwlZwO6a7wK,782863345,465982
5jQI2r1RdgtuT8S3iG8zFC,745625444,307948
1qrpoAMXodY6895hGKoUpA,727134549,657108
0VE4kBnHJUgtMf0dy6DRmW,701395458,348495
3rWDp9tBPQR9z6U5YyRSK4,690657741,299018
0VwNdo84DaVYLIkbVO86ND,687484324,175601
4y5bvROuBDPr5fuwXbIBZR,679994039,311643
3GCL1PydwsLodcpv0Ll1ch,665111531,213918
