TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,2108638900,3372639
1p80LdxRV74UKvL8gnD7ky,1808863225,870370
55n9yjI6qqXh5F2mYvUc2y,1647468688,603769
0V3wPSX9ygBnCm8psDIegu,1537986436,1132102
5xTtaWoae3wi06K5WfVUUH,1392362419,776641
1dGr1c8CrMLDpV6mPbImSI,1383512965,1277702
4R2kfaDFhslZEMJqAFNpdd,1280699322,1088687
4lIxdJw6W3Fg4vUIYCB0S5,1200981171,680795
1P17dC1amhFzptugyAO7Il,1138430823,600381
1R0a2iXumgCiFb7HEZ7gUE,1097654478,915995
3hUxzQpSfdDqwM3ZTFQY0K,1076906161,1030200
6NFyWDv5CjfwuzoCkw47Xf,975060639,538502
59HjlYCeBsxdI0fcm3zglw,954839120,380855
6RRNNciQGZEXnqk8SQ9yv5,922286427,549587
1vrd6UOGamcKNGnSHJQlSt,882352653,427908
2Rk4JlNc2TPmZe2af99d45,853491269,264045
0lx2cLdOt3piJbcaXIV74f,832040225,527164
6FB3v4YcR57y4tXFcdxI1E,829348626,425721
5enxwA8aAbwZbf5qCHORXi,829141111,550168
10eBRyImhfqVvkiVEGf0N0,800436000,397276
7KokYm8cMIXCsGVmUvKtqf,761611531,701321
3RauEVgRgj1IuWdJ9fDs70,748584518,642807
4pvb0WLRcMtbPGmtejJJ6y,747393298,402910
6YvqWjhGD8mB5QXcbcUKtx,742223805,858424
1K39ty6o1sHwwlZwO6a7wK,716853042,662324
2yLa0QULdQr0qAIvVwN6B5,714573920,662705
5jQI2r1RdgtuT8S3iG8zFC,700731438,429975
0VwNdo84DaVYLIkbVO86ND,664576547,215022
0VE4kBnHJUgtMf0dy6DRmW,655572855,380470
3rWDp9tBPQR9z6U5YyRSK4,648114601,451682
1qrpoAMXodY6895hGKoUpA,643923142,767093
4y5bvROuBDPr5fuwXbIBZR,639187573,398999
3GCL1PydwsLodcpv0Ll1ch,637307279,286338
0sY6ZUTh4yoctD8VIXz339,602716302,399882
273dCMFseLcVsoSWx59IoE,596364206,269845
1ZY1PqizIl78geGM4xWlEA,589590142,307669
4D7BCuvgdJlYvlX5WlN54t,576470478,434552
0Jlcvv8IykzHaSmj49uNW8,564389315,267563
3qoftcUZaUOncvIYjFSPdE,525885707,423865
2x0WlnmfG39ZuDmstl9xfX,493281095,214804
1MgV7FIyNxIG7WzMRJV5HC,470938631,461936
3eX0NZfLtGzoLUxPNvRfqm,451994214,222328
4svZDCRz4cJoneBpjpx8DJ,436196460,247549
1wtOxkiel43cVs0Yux5Q4h,425402278,182279
0ZNU020wNYvgW84iljPkPP,411368331,250544
22bPsP2jCgbLUvh82U0Z3M,406982096,274975
2NmsngXHeC1GQ9wWrzhOMf,403595822,403457
1GwMQaZz6Au3QLDbjbMdme,397874745,214466
1Iq8oo9XkmmvCQiGOfORiz,395560655,529458
