TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,2980936616,1468479
1p80LdxRV74UKvL8gnD7ky,2138361731,842345
55n9yjI6qqXh5F2mYvUc2y,1930689678,706002
0V3wPSX9ygBnCm8psDIegu,1865698362,532369
1dGr1c8CrMLDpV6mPbImSI,1804955927,825999
4R2kfaDFhslZEMJqAFNpdd,1693170965,832886
5xTtaWoae3wi06K5WfVUUH,1672796370,751381
3hUxzQpSfdDqwM3ZTFQY0K,1509781888,946819
4lIxdJw6W3Fg4vUIYCB0S5,1446894345,950766
1R0a2iXumgCiFb7HEZ7gUE,1430491039,637409
1P17dC1amhFzptugyAO7Il,1339936210,369709
6NFyWDv5CjfwuzoCkw47Xf,1184421706,514015
59HjlYCeBsxdI0fcm3zglw,1083425344,267260
6RRNNciQGZEXnqk8SQ9yv5,1071003262,264814
5enxwA8aAbwZbf5qCHORXi,1051007273,496876
6YvqWjhGD8mB5QXcbcUKtx,1024401612,556883
1vrd6UOGamcKNGnSHJQlSt,1017773957,381325
0lx2cLdOt3piJbcaXIV74f,1002590061,308667
2o2IVjuqRkR9hJxtPjtAP0,980041003,419389
2OzhQlSqBEmt7hmkYxfT6m,970490950,743412
2Rk4JlNc2TPmZe2af99d45,940163477,171066
7KokYm8cMIXCsGVmUvKtqf,938890345,291967
3RauEVgRgj1IuWdJ9fDs70,937580116,289641
4pvb0WLRcMtbPGmtejJJ6y,935780967,506064
5lg33MHs1BoUtJVClw8ZpI,935192503,292899
1qrpoAMXodY6895hGKoUpA,924921816,623160
2yLa0QULdQr0qAIvVwN6B5,915032831,433944
1K39ty6o1sHwwlZwO6a7wK,914661965,390080
5jQI2r1RdgtuT8S3iG8zFC,833167754,220324
0VE4kBnHJUgtMf0dy6DRmW,813259119,422001
3rWDp9tBPQR9z6U5YyRSK4,785793587,261320
4y5bvROuBDPr5fuwXbIBZR,768563825,271702
4D7BCuvgdJlYvlX5WlN54t,753418754,368887
0sY6ZUTh4yoctD8VIXz339,753148338,241695
0VwNdo84DaVYLIkbVO86ND,743838404,237433
3GCL1PydwsLodcpv0Ll1ch,740094204,323341
1MgV7FIyNxIG7WzMRJV5HC,705523101,525385
1ZY1PqizIl78geGM4xWlEA,693518080,199836
4q5YezDOIPcoLr8R81x9qy,688569224,481690
0Jlcvv8IykzHaSmj49uNW8,687161395,259902
273dCMFseLcVsoSWx59IoE,679647016,214503
3qoftcUZaUOncvIYjFSPdE,657205834,216653
2x0WlnmfG39ZuDmstl9xfX,577745546,193158
1fzAuUVbzlhZ1lJAx9PtY6,567632833,546636
3eX0NZfLtGzoLUxPNvRfqm,551024737,183948
2NmsngXHeC1GQ9wWrzhOMf,544005501,317369
1Iq8oo9XkmmvCQiGOfORiz,535986181,206499
4svZDCRz4cJoneBpjpx8DJ,532719638,178357
0ZNU020wNYvgW84iljPkPP,515409358,234894
22bPsP2jCgbLUvh82U0Z3M,512668824,309499
7kt9e9LFSpN1zQtYEl19o1,505103781,272889
1GwMQaZz6Au3QLDbjbMdme,503253934,284412
3pHkh7d0lzM2AldUtz2x37,496778943,233818
214nt20w5wOxJnY462klLw,494697758,206344
1wtOxkiel43cVs0Yux5Q4h,489686596,123964
1xwAWUI6Dj0WGC3KiUPN0O,481090533,125623
6AtZLIzUINvExIUy4QhdjP,466685737,142843
1SymEzIT3H8UZfibCs3TYi,463469197,186705
6VsvKPJ4xjVNKpI8VVZ3SV,459368093,221948
0W0iAC1VGlB82PI6elxFYf,451952423,432319
2F3N9tdombb64aW6VtZOdo,449815874,282197
3DrjZArsPsoqbLzUZZV1Id,449773325,215116
17yraMKqmZIKAv3iaGcoLX,444469249,175742
5YqltLsjdqFtvqE7Nrysvs,441404564,154356
2CYVETnhM9aytqrazYYwrK,436093340,161944
3sW3oSbzsfecv9XoUdGs7h,434128262,314994
2P5gfMtCcKP0CkmgqFMyPg,433773559,111535
3zwMVvkBe2qIKDObWgXw4N,431375774,264952
6oVxXO5oQ4pTpO8RSnkzvv,431349656,218659
2Eeur20xVqfUoM3Q7EFPFt,424460487,138484
5kI4eCXXzyuIUXjQra0Cxi,423830590,127145
7FmYn9e7KHMXcxqGSj9LjH,422338594,139493
7qGr3rjRhndRIpFUA5f2HJ,419585881,184208
77sMIMlNaSURUAXq5coCxE,410545477,234709
12M5uqx0ZuwkpLp5rJim1a,406009704,178683
1LLXZFeAHK9R4xUramtUKw,398516920,149387
0PurA4JVJ8YQgSVopY8fn6,394902067,152826
71BqAINEnezjQfxE4VuJfq,390413537,211657
5KD6AEm19QnMbfWpfoOHMl,390360487,183001
43rA71bccXFGD4C8GOpIlN,383642939,96955
