TRACK_ID,TOTAL_STREAM,DAILY_STREAM
1BxfuPKGuaTgP7aM0Bbdwr,2165991078,3208573
1p80LdxRV74UKvL8gnD7ky,1823903935,871635
55n9yjI6qqXh5F2mYvUc2y,1658230044,599771
0V3wPSX9ygBnCm8psDIegu,1556080078,1032420
1dGr1c8CrMLDpV6mPbImSI,1405193983,1162956
5xTtaWoae3wi06K5WfVUUH,1404867080,697436
4R2kfaDFhslZEMJqAFNpdd,1299874292,1077910
4lIxdJw6W3Fg4vUIYCB0S5,1212583625,655324
1P17dC1amhFzptugyAO7Il,1148382909,557502
1R0a2iXumgCiFb7HEZ7gUE,1113412658,895596
3hUxzQpSfdDqwM3ZTFQY0K,1094613018,984697
6NFyWDv5CjfwuzoCkw47Xf,984555240,545624
59HjlYCeBsxdI0fcm3zglw,961570631,378550
6RRNNciQGZEXnqk8SQ9yv5,931459736,519793
1vrd6UOGamcKNGnSHJQlSt,889302840,376120
2Rk4JlNc2TPmZe2af99d45,858161242,266478
0lx2cLdOt3piJbcaXIV74f,841255341,518683
5enxwA8aAbwZbf5qCHORXi,839206163,575293
6FB3v4YcR57y4tXFcdxI1E,836786551,448583
10eBRyImhfqVvkiVEGf0N0,807461441,383007
7KokYm8cMIXCsGVmUvKtqf,772928633,636506
3RauEVgRgj1IuWdJ9fDs70,759198818,593674
6YvqWjhGD8mB5QXcbcUKtx,757455325,837144
4pvb0WLRcMtbPGmtejJJ6y,754775115,430450
1K39ty6o1sHwwlZwO6a7wK,727901746,617137
2yLa0QULdQr0qAIvVwN6B5,725296868,604118
5jQI2r1RdgtuT8S3iG8zFC,708161877,431765
0VwNdo84DaVYLIkbVO86ND,668392634,223672
0VE4kBnHJUgtMf0dy6DRmW,662453693,407301
1qrpoAMXodY6895hGKoUpA,657004943,726291
3rWDp9tBPQR9z6U5YyRSK4,655469433,403314
4y5bvROuBDPr5fuwXbIBZR,646129239,388754
3GCL1PydwsLodcpv0Ll1ch,642034426,260233
0sY6ZUTh4yoctD8VIXz339,610149139,416986
273dCMFseLcVsoSWx59IoE,600684543,233516
1ZY1PqizIl78geGM4xWlEA,594894792,300577
4D7BCuvgdJlYvlX5WlN54t,584503954,470453
0Jlcvv8IykzHaSmj49uNW8,569520858,302293
3qoftcUZaUOncvIYjFSPdE,533208002,418887
2x0WlnmfG39ZuDmstl9xfX,497113766,222074
1MgV7FIyNxIG7WzMRJV5HC,479497769,486643
3eX0NZfLtGzoLUxPNvRfqm,456234128,263248
4svZDCRz4cJoneBpjpx8DJ,440524404,250733
1wtOxkiel43cVs0Yux5Q4h,428654396,186506
0ZNU020wNYvgW84iljPkPP,415828667,257288
22bPsP2jCgbLUvh82U0Z3M,412378887,306207
2NmsngXHeC1GQ9wWrzhOMf,410626522,390123
1Iq8oo9XkmmvCQiGOfORiz,404066403,464659
1GwMQaZz6Au3QLDbjbMdme,401899704,241404
3pHkh7d0lzM2AldUtz2x37,399089896,276067
1xwAWUI6Dj0WGC3KiUPN0O,395037145,291042
1fzAuUVbzlhZ1lJAx9PtY6,394935989,439264
3DrjZArsPsoqbLzUZZV1Id,393358025,129814
7kt9e9LFSpN1zQtYEl19o1,390661452,264588
6ce41JVa6KFaryfmC2bu2W,389819879,134566
1SymEzIT3H8UZfibCs3TYi,381010045,231791
214nt20w5wOxJnY462klLw,377770040,420537
2CYVETnhM9aytqrazYYwrK,368946761,198690
6dODwocEuGzHAavXqTbwHv,366460659,4357713
6VsvKPJ4xjVNKpI8VVZ3SV,364793564,246696
2Eeur20xVqfUoM3Q7EFPFt,360543459,188335
17yraMKqmZIKAv3iaGcoLX,359216925,274905
5kI4eCXXzyuIUXjQra0Cxi,351235642,250740
6AtZLIzUINvExIUy4QhdjP,349897140,360988
7FmYn9e7KHMXcxqGSj9LjH,341784776,264792
15DeqWWQB4dcEWzJg15VrN,341389437,247159
43rA71bccXFGD4C8GOpIlN,337482569,153936
5YqltLsjdqFtvqE7Nrysvs,334798980,386839
12M5uqx0ZuwkpLp5rJim1a,330160856,214137
1LLXZFeAHK9R4xUramtUKw,329605696,214944
6oVxXO5oQ4pTpO8RSnkzvv,328008916,266957
3zwMVvkBe2qIKDObWgXw4N,327995750,243211
5OndtwLGA9O6XHFcGm2H7r,324398588,59424
0PurA4JVJ8YQgSVopY8fn6,311799144,240038
6KJqZcs9XDgVck7Lg9QOTC,307829897,181350
77sMIMlNaSURUAXq5coCxE,297076746,396853
0heeNYlwOGuUSe7TgUD27B,296551456,132861
4OAuvHryIVv4kMDNSLuPt6,287274446,197227
3i9UVldZOE0aD0JnyfAZZ0,287220368,96373
2dgFqt3w9xIQRjhPtwNk3D,287085239,160368
5BK0uqwY9DNfZ630STAEaq,285834697,138150
3sW3oSbzsfecv9XoUdGs7h,282872382,510833
3yII7UwgLF6K5zW3xad3MP,281582948,314751
6rZVy6FIG7lSJQMFXHo12z,280032648,81416
2VuqMjgoKaOHNM8HpxtXKx,278324948,175871
2YWtcWi3a83pdEg3Gif4Pd,274941273,171156
3Z1kZKYfRC8iRXnYeC5sCJ,274356833,50321
0wavGRldH0AWyu2zvTz8zb,274255457,166005
3RaT22zZsxVYxxKR7TAaYF,273736156,140448
0A1JLUlkZkp2EFrosoNQi0,273620810,195316
7HuBDWi18s4aJM8UFnNheH,268851218,173620
5KD6AEm19QnMbfWpfoOHMl,267548098,375109
7dW84mWkdWE5a6lFWxJCBG,266853009,120973
4txojlesMFQZGWxwz2EeqB,266712511,172166
71BqAINEnezjQfxE4VuJfq,263643431,388414
3nsfB1vus2qaloUdcBZvDu,260276716,206079
4yBEU0askBZzE2XEVdEwmx,254861990,59436
7I7JbDv63ZJJsSi24DyJrz,250633985,147016
5QVVjX0ZItqlVpEuVCM9Yg,249167133,197512
6qnM0XXPZOINWA778uNqQ9,248671087,63472
7HH8rEmkK5JENnv869MDCz,247444135,47583
5kHMfzgLZP95O9NBy0ku4v,245670393,227090
5hQSXkFgbxjZo9uCwd11so,235492842,191683
0z9UVN8VBHJ9HdfYsOuuNf,233159565,39734
2fPvQfGQEZOKtJ9qXeL4x8,231554961,2870916
4wFUdSCer8bdQsrp1M90sa,230799153,109706
5yEPktRqvIhko5QFF3aBhQ,230103778,55422
0dBW6ZsW8skfvoRfgeerBF,223467098,48873
07NxDD1iKCHbAldceD7QLP,221366319,126998
0dAb8TY433dl3ZfXYCLE19,219863802,30320
19CSr8rwW05VJL2F91KFNK,217580661,124468
01K4zKU104LyJ8gMb7227B,216690355,131199
12ntTeqEeTg7GAVpe8Mhpl,215400313,202335
7zMcNqs55Mxer82bvZFkpg,215365887,91404
3O5osWf1rSoKMwe6E9ZaXP,214684150,129028
3CWq0pAKKTWb0K4yiglDc4,213789093,353287
4CkgMiMqZ5JzW9iYXSTMTL,212751494,120072
2QDyYdZyhlP2fp79KZX8Bi,212550751,109280
1hjRhYpWyqDpPahmSlUTlc,208351007,523602
7MbT4I8qGntX4fMdqMQgke,208108427,111620
1kbEbBdEgQdQeLXCJh28pJ,197443331,2009207
2o2sgVJIgFXk8GQjWTgI6U,196157374,114746
